Delta,Latency
0.1,0.03953123092651367
0.1,0.039365291595458984
0.1,0.04072213172912598
0.1,0.036173343658447266
0.1,0.03368711471557617
0.1,0.03253483772277832
0.1,0.03306245803833008
0.1,0.030914783477783203
0.1,0.03064441680908203
0.1,0.030520915985107422
0.1,0.031166553497314453
0.1,0.02871870994567871
0.1,0.02756023406982422
0.1,0.0258176326751709
0.1,0.028280258178710938
0.1,0.026119470596313477
0.1,0.02566361427307129
0.1,0.024811744689941406
0.1,0.022773265838623047
0.1,0.024196863174438477
0.1,0.025591135025024414
0.1,0.02376699447631836
0.1,0.02159881591796875
0.1,0.022603988647460938
0.1,0.02112603187561035
0.1,0.019930362701416016
0.1,0.0198211669921875
0.1,0.01536250114440918
0.1,0.016132354736328125
0.1,0.11939167976379395
0.101,0.11996054649353027
0.099,0.11789512634277344
0.1,0.11564850807189941
0.1,0.11577701568603516
0.1,0.11655592918395996
0.1,0.11964774131774902
0.1,0.11466765403747559
0.1,0.11225080490112305
0.1,0.1151726245880127
0.1,0.10842728614807129
0.1,0.1143186092376709
0.1,0.11101865768432617
0.1,0.1096487045288086
0.1,0.10984468460083008
0.1,0.10917520523071289
0.1,0.10814166069030762
0.1,0.1083376407623291
0.1,0.10973858833312988
0.101,0.09950661659240723
0.099,0.09717845916748047
0.1,0.09728765487670898
0.1,0.09591364860534668
0.1,0.09418988227844238
0.1,0.09709334373474121
0.1,0.09418702125549316
0.1,0.0925302505493164
0.1,0.09415864944458008
0.1,0.09196329116821289
0.102,0.09527158737182617
0.098,0.091278076171875
0.1,0.09175300598144531
0.1,0.0897665023803711
0.1,0.08910584449768066
0.1,0.08769464492797852
0.1,0.08680582046508789
0.1,0.08558917045593262
0.1,0.08398938179016113
0.1,0.08266949653625488
0.1,0.08541274070739746
0.1,0.0817563533782959
0.1,0.0820460319519043
0.1,0.08059191703796387
0.1,0.0790402889251709
0.1,0.07921695709228516
0.1,0.07846832275390625
0.1,0.07792305946350098
0.1,0.07617974281311035
0.1,0.07657599449157715
0.101,0.07757282257080078
0.099,0.0728459358215332
0.1,0.07105112075805664
0.1,0.0721738338470459
0.1,0.07492756843566895
0.1,0.07451105117797852
0.1,0.07395219802856445
0.1,0.07517528533935547
0.1,0.06753945350646973
0.1,0.06623148918151855
0.1,0.061797142028808594
0.1,0.06874608993530273
0.1,0.06485199928283691
0.1,0.06282949447631836
0.1,0.06290173530578613
0.1,0.06507420539855957
0.1,0.06183362007141113
0.1,0.06002187728881836
0.1,0.06131434440612793
0.1,0.05873608589172363
0.1,0.0589447021484375
0.1,0.05908060073852539
0.1,0.05812644958496094
0.1,0.056926727294921875
0.1,0.05659008026123047
0.1,0.05651521682739258
0.1,0.05412888526916504
0.1,0.15236735343933105
0.1,0.0429379940032959
0.1,0.045548200607299805
0.1,0.04470396041870117
0.1,0.043215274810791016
0.1,0.043134212493896484
0.1,0.042577505111694336
0.1,0.03888082504272461
0.1,0.03823280334472656
0.1,0.03857016563415527
0.1,0.03905606269836426
0.1,0.0379033088684082
0.1,0.03880000114440918
0.101,0.038739919662475586
0.099,0.033466339111328125
0.1,0.03737068176269531
0.1,0.03587079048156738
0.1,0.03480648994445801
0.1,0.036559343338012695
0.1,0.03447222709655762
0.1,0.0359041690826416
0.101,0.03808164596557617
0.099,0.033486127853393555
0.1,0.034698486328125
0.1,0.031612396240234375
0.1,0.03466653823852539
0.1,0.028939247131347656
0.1,0.02658677101135254
0.1,0.03246355056762695
0.1,0.02911543846130371
0.1,0.028835296630859375
0.1,0.028041839599609375
0.1,0.02611064910888672
0.1,0.027892112731933594
0.1,0.02319955825805664
0.1,0.024682998657226562
0.1,0.023960590362548828
0.1,0.022888898849487305
0.1,0.022780656814575195
0.1,0.02170395851135254
0.1,0.02195429801940918
0.1,0.021188020706176758
0.1,0.02034163475036621
0.1,0.02059793472290039
0.1,0.01781916618347168
0.1,0.018056392669677734
0.101,0.11853861808776855
0.099,0.017394542694091797
0.101,0.017130136489868164
0.099,0.017309904098510742
0.101,0.11738467216491699
0.099,0.014163970947265625
0.1,0.11796092987060547
0.1,0.1170806884765625
0.1,0.11619877815246582
0.1,0.11630964279174805
0.1,0.11316680908203125
0.1,0.11656355857849121
0.1,0.1128087043762207
0.1,0.11597108840942383
0.1,0.1106112003326416
0.1,0.10964679718017578
0.1,0.10999345779418945
0.1,0.1098623275756836
0.1,0.10904502868652344
0.1,0.10987615585327148
0.101,0.10934567451477051
0.099,0.10816478729248047
0.1,0.10669136047363281
0.1,0.10679244995117188
0.1,0.10533618927001953
0.1,0.10667729377746582
0.1,0.10393023490905762
0.1,0.10163640975952148
0.1,0.1009676456451416
0.1,0.10105729103088379
0.1,0.1003870964050293
0.1,0.10000300407409668
0.1,0.10223793983459473
0.1,0.09842944145202637
0.1,0.09510350227355957
0.1,0.09902739524841309
0.1,0.09892416000366211
0.1,0.09740376472473145
0.1,0.09596943855285645
0.1,0.09546470642089844
0.1,0.09442019462585449
0.1,0.09489274024963379
0.1,0.0929715633392334
0.1,0.09173917770385742
0.1,0.0907437801361084
0.1,0.09102582931518555
0.1,0.0899960994720459
0.1,0.09068155288696289
0.1,0.08983564376831055
0.101,0.08947467803955078
0.099,0.08942627906799316
0.1,0.08740663528442383
0.1,0.08782148361206055
0.1,0.08493685722351074
0.1,0.0849609375
0.1,0.08082246780395508
0.1,0.08476781845092773
0.1,0.08235335350036621
0.1,0.08082032203674316
0.1,0.07990288734436035
0.1,0.08040642738342285
0.1,0.07895684242248535
0.1,0.0798940658569336
0.1,0.0789029598236084
0.1,0.07472562789916992
0.1,0.07735919952392578
0.1,0.07636451721191406
0.1,0.07675528526306152
0.1,0.07629513740539551
0.1,0.07558941841125488
0.1,0.07354164123535156
0.1,0.0726320743560791
0.1,0.07109403610229492
0.1,0.07099747657775879
0.1,0.07125997543334961
0.1,0.07017898559570312
0.1,0.0700523853302002
0.1,0.16650986671447754
0.1,0.16880583763122559
0.1,0.06554293632507324
0.1,0.06614470481872559
0.1,0.06302857398986816
0.1,0.06306719779968262
0.1,0.06589436531066895
0.103,0.07052135467529297
0.097,0.06066274642944336
0.1,0.058259010314941406
0.1,0.057222843170166016
0.1,0.06338047981262207
0.1,0.05927753448486328
0.1,0.05901741981506348
0.1,0.057106733322143555
0.1,0.05808687210083008
0.1,0.058348894119262695
0.1,0.05590009689331055
0.1,0.05594515800476074
0.1,0.053589582443237305
0.1,0.0543818473815918
0.1,0.052394866943359375
0.1,0.05171489715576172
0.1,0.051485538482666016
0.1,0.05001378059387207
0.1,0.049304962158203125
0.1,0.048529863357543945
0.1,0.046544790267944336
0.1,0.043541669845581055
0.1,0.04538774490356445
0.1,0.04463505744934082
0.1,0.044510841369628906
0.1,0.04469633102416992
0.1,0.042146921157836914
0.1,0.03910517692565918
0.1,0.040168046951293945
0.1,0.042101383209228516
0.1,0.04098939895629883
0.1,0.03906679153442383
0.1,0.03972148895263672
0.1,0.02438044548034668
0.1,0.037033796310424805
0.1,0.037947654724121094
0.1,0.035968780517578125
0.1,0.03320455551147461
0.1,0.034744977951049805
0.1,0.030942916870117188
0.1,0.03242087364196777
0.1,0.031950950622558594
0.1,0.031136751174926758
0.1,0.030532121658325195
0.1,0.030849456787109375
0.1,0.029752254486083984
0.1,0.030281543731689453
0.1,0.028117895126342773
0.1,0.028382062911987305
0.1,0.026874065399169922
0.1,0.025721073150634766
0.1,0.024933338165283203
0.1,0.02516007423400879
0.101,0.02399420738220215
0.099,0.02180647850036621
0.1,0.021019458770751953
0.1,0.022315502166748047
0.1,0.021821975708007812
0.1,0.02462172508239746
0.1,0.02286529541015625
0.1,0.021646976470947266
0.1,0.02198028564453125
0.1,0.02092742919921875
0.1,0.019980430603027344
0.1,0.018674135208129883
0.1,0.019999265670776367
0.1,0.1190340518951416
0.101,0.01780247688293457
0.099,0.11992907524108887
0.1,0.013741016387939453
0.1,0.012504339218139648
0.1,0.11723613739013672
0.1,0.12010622024536133
0.1,0.11746406555175781
0.1,0.11465048789978027
0.1,0.1171879768371582
0.1,0.11125946044921875
0.1,0.11443591117858887
0.1,0.11084318161010742
0.1,0.1128237247467041
0.1,0.11258721351623535
0.1,0.11095094680786133
0.1,0.10934948921203613
0.1,0.10968136787414551
0.1,0.10672163963317871
0.1,0.10706257820129395
0.1,0.10476207733154297
0.1,0.10553622245788574
0.1,0.10545563697814941
0.1,0.10106325149536133
0.1,0.10443639755249023
0.1,0.09675025939941406
0.1,0.10331273078918457
0.1,0.10414385795593262
0.1,0.10050559043884277
0.1,0.1005089282989502
0.1,0.09963250160217285
0.1,0.10000252723693848
0.101,0.10030364990234375
0.099,0.09675383567810059
0.1,0.09330272674560547
0.1,0.09733414649963379
0.1,0.09550118446350098
0.1,0.0917196273803711
0.1,0.09121561050415039
0.1,0.0959768295288086
0.1,0.09624361991882324
0.1,0.0892035961151123
0.1,0.09400010108947754
0.1,0.09020256996154785
0.1,0.09140205383300781
0.1,0.08547663688659668
0.1,0.09056496620178223
0.1,0.08785867691040039
0.1,0.0885322093963623
0.1,0.08806705474853516
0.1,0.08813333511352539
0.1,0.08539628982543945
0.1,0.08276891708374023
0.1,0.0820319652557373
0.1,0.08246684074401855
0.1,0.08240103721618652
0.1,0.07850337028503418
0.1,0.07784199714660645
0.1,0.07923316955566406
0.1,0.07962250709533691
0.1,0.0779416561126709
0.1,0.0783076286315918
0.1,0.07661890983581543
0.1,0.07631754875183105
0.1,0.07677578926086426
0.1,0.07579994201660156
0.1,0.07489705085754395
0.1,0.07241439819335938
0.1,0.07377004623413086
0.1,0.07325315475463867
0.1,0.071533203125
0.1,0.07111144065856934
0.1,0.06921720504760742
0.1,0.06925511360168457
0.1,0.06958293914794922
0.1,0.06699585914611816
0.1,0.06830096244812012
0.1,0.0679478645324707
0.1,0.06642436981201172
0.1,0.0668177604675293
0.1,0.06615209579467773
0.1,0.06569480895996094
0.1,0.0653841495513916
0.1,0.06524300575256348
0.1,0.06464791297912598
0.1,0.061962127685546875
0.1,0.05871081352233887
0.1,0.06318879127502441
0.1,0.060028791427612305
0.1,0.059270620346069336
0.1,0.0588836669921875
0.1,0.05748319625854492
0.1,0.052284955978393555
0.1,0.05333685874938965
0.1,0.05286359786987305
0.1,0.05518484115600586
0.1,0.05499839782714844
0.1,0.058969974517822266
0.1,0.049755096435546875
0.1,0.05307126045227051
0.1,0.05247092247009277
0.1,0.051735639572143555
0.1,0.05073809623718262
0.1,0.04965639114379883
0.1,0.04876542091369629
0.1,0.04745197296142578
0.1,0.04602956771850586
0.1,0.047250986099243164
0.1,0.046378135681152344
0.1,0.04556441307067871
0.1,0.0446317195892334
0.1,0.04183387756347656
0.1,0.04048347473144531
0.1,0.04086804389953613
0.1,0.04294562339782715
0.1,0.04174375534057617
0.1,0.21415996551513672
0.1,0.023794174194335938
0.1,0.0256044864654541
0.101,0.024773359298706055
0.099,0.020508289337158203
0.1,0.020139455795288086
0.1,0.020467281341552734
0.1,0.019180774688720703
0.1,0.0181887149810791
0.1,0.017292022705078125
0.101,0.018937110900878906
0.1,0.1203463077545166
0.1,0.01839470863342285
0.099,0.11840391159057617
0.1,0.1176908016204834
0.1,0.11735010147094727
0.1,0.11482620239257812
0.101,0.11633443832397461
0.099,0.11533546447753906
0.1,0.11284232139587402
0.1,0.11523723602294922
0.101,0.11895251274108887
0.099,0.10743141174316406
0.101,0.11504745483398438
0.099,0.10849165916442871
0.1,0.1090848445892334
0.1,0.11140322685241699
0.1,0.10515737533569336
0.1,0.11178779602050781
0.1,0.10262513160705566
0.1,0.10320234298706055
0.1,0.11330914497375488
0.1,0.10601973533630371
0.1,0.10782718658447266
0.1,0.10288310050964355
0.1,0.10026264190673828
0.1,0.1019430160522461
0.1,0.09668326377868652
0.1,0.09747099876403809
0.1,0.09532785415649414
0.1,0.09509444236755371
0.1,0.09590840339660645
0.1,0.0942525863647461
0.1,0.09669160842895508
0.1,0.0923759937286377
0.1,0.0932455062866211
0.1,0.0879359245300293
0.1,0.09247207641601562
0.1,0.0906977653503418
0.1,0.09030938148498535
0.1,0.08874034881591797
0.1,0.09043097496032715
0.1,0.08884525299072266
0.1,0.08977055549621582
0.1,0.08988046646118164
0.1,0.0841982364654541
0.1,0.08855915069580078
0.1,0.08522677421569824
0.1,0.08501291275024414
0.1,0.08238577842712402
0.1,0.08357691764831543
0.1,0.08290314674377441
0.1,0.07887411117553711
0.1,0.0822758674621582
0.1,0.08119606971740723
0.1,0.0807030200958252
0.1,0.07959246635437012
0.1,0.07631731033325195
0.1,0.07641720771789551
0.1,0.07636070251464844
0.1,0.07521200180053711
0.1,0.07118988037109375
0.1,0.0708622932434082
0.1,0.07403230667114258
0.1,0.0725088119506836
0.101,0.07300400733947754
0.099,0.07190227508544922
0.1,0.06740236282348633
0.1,0.06808781623840332
0.1,0.06665372848510742
0.1,0.06847858428955078
0.1,0.07454824447631836
0.1,0.07026267051696777
0.1,0.0670771598815918
0.1,0.06468820571899414
0.1,0.06319999694824219
0.1,0.06328678131103516
0.1,0.06203818321228027
0.1,0.06055283546447754
0.1,0.06019902229309082
0.1,0.059648990631103516
0.1,0.05822396278381348
0.1,0.05690193176269531
0.1,0.05748629570007324
0.1,0.05689263343811035
0.1,0.056730031967163086
0.1,0.05601072311401367
0.1,0.05521106719970703
0.1,0.054847002029418945
0.1,0.054270267486572266
0.1,0.05422782897949219
0.1,0.05278825759887695
0.1,0.05208849906921387
0.1,0.05178117752075195
0.1,0.05034804344177246
0.1,0.049927473068237305
0.1,0.04824566841125488
0.1,0.048212528228759766
0.1,0.048181772232055664
0.1,0.04749798774719238
0.1,0.0462038516998291
0.1,0.0446622371673584
0.1,0.04305768013000488
0.1,0.04391956329345703
0.1,0.042078256607055664
0.1,0.04131579399108887
0.1,0.0399785041809082
0.1,0.03928542137145996
0.1,0.03804183006286621
0.1,0.038132667541503906
0.1,0.03805685043334961
0.1,0.03678631782531738
0.1,0.033428192138671875
0.1,0.03596138954162598
0.1,0.03677940368652344
0.1,0.035906076431274414
0.1,0.03585195541381836
0.1,0.034707069396972656
0.1,0.033385276794433594
0.1,0.03494882583618164
0.1,0.03369641304016113
0.1,0.03326249122619629
0.1,0.03145623207092285
0.101,0.032280683517456055
0.099,0.027295589447021484
0.1,0.02766561508178711
0.1,0.030042171478271484
0.1,0.029148578643798828
0.1,0.02880263328552246
0.1,0.029000520706176758
0.1,0.026623010635375977
0.1,0.026987075805664062
0.101,0.02668619155883789
0.099,0.026265382766723633
0.1,0.026334047317504883
0.1,0.021574020385742188
0.1,0.02157306671142578
0.1,0.02499079704284668
0.1,0.022234201431274414
0.1,0.021946430206298828
0.1,0.02203655242919922
0.1,0.023574352264404297
0.1,0.0185699462890625
0.1,0.01971721649169922
0.1,0.020992755889892578
0.1,0.020075321197509766
0.1,0.02181077003479004
0.1,0.017959117889404297
0.1,0.019217491149902344
0.1,0.016356945037841797
0.1,0.02001047134399414
0.1,0.1199650764465332
0.1,0.015888214111328125
0.1,0.11594223976135254
0.1,0.11470985412597656
0.1,0.11617755889892578
0.1,0.1162557601928711
0.1,0.11632418632507324
0.1,0.11458802223205566
0.101,0.11281442642211914
0.1,0.11775732040405273
0.099,0.11431550979614258
0.1,0.10733175277709961
0.1,0.11219286918640137
0.1,0.11000704765319824
0.1,0.10824370384216309
0.1,0.11299014091491699
0.1,0.10738968849182129
0.1,0.10658979415893555
0.1,0.10618710517883301
0.101,0.10763955116271973
0.099,0.10638666152954102
0.1,0.10529208183288574
0.1,0.10622596740722656
0.1,0.10494041442871094
0.1,0.10262632369995117
0.1,0.09847879409790039
0.1,0.09904789924621582
0.1,0.09990239143371582
0.1,0.10205769538879395
0.1,0.09998607635498047
0.1,0.09859371185302734
0.1,0.09803056716918945
0.1,0.09798240661621094
0.1,0.0979914665222168
0.1,0.09811830520629883
0.1,0.09426546096801758
0.1,0.0973043441772461
0.1,0.09466338157653809
0.1,0.09373760223388672
0.1,0.09301400184631348
0.1,0.09307360649108887
0.1,0.08979415893554688
0.1,0.09109234809875488
0.1,0.09064960479736328
0.1,0.08993053436279297
0.1,0.08967971801757812
0.1,0.08793520927429199
0.1,0.08877348899841309
0.1,0.0884859561920166
0.1,0.08860945701599121
0.1,0.08858489990234375
0.1,0.08712291717529297
0.1,0.08647561073303223
0.1,0.08560514450073242
0.1,0.08357667922973633
0.1,0.08420825004577637
0.1,0.07870697975158691
0.1,0.0812370777130127
0.1,0.0802762508392334
0.1,0.08084964752197266
0.1,0.08143734931945801
0.1,0.07801294326782227
0.1,0.08098888397216797
0.1,0.07965207099914551
0.1,0.07860088348388672
0.1,0.0766456127166748
0.1,0.07633066177368164
0.1,0.07673406600952148
0.1,0.0754709243774414
0.1,0.07558560371398926
0.1,0.07345294952392578
0.1,0.07092118263244629
0.1,0.07135295867919922
0.1,0.07255864143371582
0.1,0.06977963447570801
0.1,0.0709989070892334
0.1,0.06944417953491211
0.1,0.06622076034545898
0.1,0.06444740295410156
0.1,0.06622886657714844
0.1,0.06658458709716797
0.1,0.06380534172058105
0.1,0.06466794013977051
0.1,0.062068939208984375
0.1,0.06162905693054199
0.1,0.061411142349243164
0.1,0.06025958061218262
0.1,0.06051325798034668
0.1,0.059557437896728516
0.1,0.059403181076049805
0.1,0.05948138236999512
0.1,0.05769848823547363
0.1,0.05617880821228027
0.1,0.057683706283569336
0.1,0.05594515800476074
0.101,0.05761432647705078
0.099,0.05660653114318848
0.1,0.0566713809967041
0.1,0.05383563041687012
0.1,0.05411696434020996
0.1,0.053969383239746094
0.1,0.05042457580566406
0.1,0.05192065238952637
0.1,0.048737287521362305
0.1,0.22018957138061523
0.1,0.04567551612854004
0.1,0.049498558044433594
0.1,0.04800009727478027
0.1,0.0454251766204834
0.1,0.045305728912353516
0.1,0.047328948974609375
0.1,0.043355464935302734
0.1,0.04319596290588379
0.1,0.042624473571777344
0.1,0.045374155044555664
0.1,0.04041481018066406
0.1,0.04380941390991211
0.1,0.04066300392150879
0.1,0.04515218734741211
0.1,0.04334115982055664
0.1,0.039215803146362305
0.1,0.04138684272766113
0.1,0.03910684585571289
0.1,0.040145158767700195
0.1,0.04057884216308594
0.1,0.04197835922241211
0.1,0.03717231750488281
0.1,0.03612494468688965
0.1,0.04276537895202637
0.1,0.04020810127258301
0.1,0.03408503532409668
0.1,0.04156374931335449
0.1,0.033942461013793945
0.1,0.03331589698791504
0.1,0.035219669342041016
0.1,0.029268503189086914
0.1,0.02981257438659668
0.1,0.029308795928955078
