Delta,Latency,Num_of_topics
0.1,0.3142554759979248,12
0.1,0.3329925537109375,12
0.1,0.24260973930358887,12
0.101,0.27988195419311523,12
0.1,0.26848554611206055,12
0.099,0.30425453186035156,12
0.101,0.3282630443572998,12
0.1,0.28545069694519043,12
0.1,0.27434849739074707,12
0.1,0.2098848819732666,12
0.099,0.2758817672729492,12
0.1,0.34235048294067383,12
0.101,0.32511353492736816,12
0.099,0.28708982467651367,12
0.101,0.1848158836364746,12
0.099,0.2857482433319092,12
0.1,0.30224609375,12
0.101,0.30980658531188965,12
0.1,0.30194544792175293,12
0.099,0.19038176536560059,12
0.101,0.28650951385498047,12
0.1,0.34735989570617676,12
0.099,0.30680418014526367,12
0.1,0.28805994987487793,12
0.101,0.18756675720214844,12
0.099,0.283571720123291,12
0.1,0.34525299072265625,12
0.1,0.31136274337768555,12
0.1,0.2951333522796631,12
0.1,0.23153471946716309,12
0.101,0.27960896492004395,12
0.099,0.34505271911621094,12
0.1,0.2442789077758789,12
0.101,0.2850992679595947,12
0.099,0.24797892570495605,12
0.1,0.346463680267334,12
0.1,0.3679516315460205,12
0.101,0.3433389663696289,12
0.099,0.26767945289611816,12
0.101,0.219390869140625,12
0.099,0.2758305072784424,12
0.1,0.34041595458984375,12
0.101,0.30171751976013184,12
0.1,0.2787792682647705,12
0.099,0.18292498588562012,12
0.101,0.28231263160705566,12
0.099,0.3543119430541992,12
0.1,0.31955695152282715,12
0.1,0.2950718402862549,12
0.1,0.1920778751373291,12
0.1,0.291179895401001,12
0.1,0.34222865104675293,12
0.1,0.24744391441345215,12
0.101,0.2972400188446045,12
0.099,0.18596839904785156,12
0.101,0.29250407218933105,12
0.099,0.3476898670196533,12
0.101,0.3137385845184326,12
0.099,0.290266752243042,12
0.1,0.2756192684173584,12
0.1,0.2639651298522949,12
0.101,0.32201051712036133,12
0.099,0.28642773628234863,12
0.1,0.2721445560455322,12
0.1,0.21250414848327637,12
0.101,0.28099513053894043,12
0.099,0.3399231433868408,12
0.1,0.35173916816711426,12
0.1,0.29282689094543457,12
0.1,0.20427799224853516,12
0.1,0.2848215103149414,12
0.1,0.34179162979125977,12
0.101,0.3098289966583252,12
0.099,0.2882547378540039,12
0.1,0.18079471588134766,12
0.1,0.28291749954223633,12
0.1,0.3453185558319092,12
0.1,0.30975985527038574,12
0.1,0.2940359115600586,12
0.1,0.1901710033416748,12
0.1,0.28608274459838867,12
0.1,0.34798216819763184,12
0.101,0.2602667808532715,12
0.099,0.29528236389160156,12
0.1,0.22267484664916992,12
0.1,0.3130209445953369,12
0.1,0.373485803604126,12
0.1,0.2957897186279297,12
0.101,0.2765238285064697,12
0.099,0.20013904571533203,12
0.1,0.28347325325012207,12
0.1,0.34395551681518555,12
0.101,0.3073465824127197,12
0.1,0.2937326431274414,12
0.1,0.25824928283691406,12
0.099,0.27669382095336914,12
0.1,0.32906246185302734,12
0.1,0.463085412979126,12
0.101,0.3026711940765381,12
0.099,0.1870105266571045,12
0.1,0.2871284484863281,12
0.101,0.3494904041290283,12
0.099,0.25988078117370605,12
0.1,0.29512763023376465,12
0.1,0.18568968772888184,12
0.1,0.29920411109924316,12
0.1,0.3477437496185303,12
0.1,0.32039952278137207,12
0.1,0.3018834590911865,12
0.1,0.1849963665008545,12
0.1,0.2812020778656006,12
0.1,0.3462557792663574,12
0.101,0.3051791191101074,12
0.099,0.3225696086883545,12
0.1,0.2772645950317383,12
0.101,0.3712630271911621,12
0.099,0.30669498443603516,12
0.1,0.2643928527832031,12
0.1,0.24818706512451172,12
0.1,0.26151514053344727,12
0.101,0.30344367027282715,12
0.1,0.3197023868560791,12
0.099,0.28886890411376953,12
0.1,0.26934266090393066,12
0.1,0.18229961395263672,12
0.1,0.28731632232666016,12
0.101,0.3475778102874756,12
0.099,0.3147299289703369,12
0.1,0.29106569290161133,12
0.1,0.18023371696472168,12
0.1,0.2885861396789551,12
0.1,0.3436319828033447,12
0.1,0.31696248054504395,12
0.101,0.30004072189331055,12
0.1,0.19517779350280762,12
0.1,0.2922525405883789,12
0.099,0.3526499271392822,12
0.1,0.3185572624206543,12
0.1,0.28908634185791016,12
0.1,0.18329930305480957,12
0.1,0.2849438190460205,12
0.1,0.30602216720581055,12
0.101,0.2545311450958252,12
0.099,0.2913641929626465,12
0.101,0.21711492538452148,12
0.099,0.3166615962982178,12
0.1,0.3319058418273926,12
0.101,0.2963109016418457,12
0.1,0.27575135231018066,12
0.099,0.2580535411834717,12
0.1,0.33524227142333984,12
0.101,0.35102415084838867,12
0.1,0.21296072006225586,12
0.099,0.25081920623779297,12
0.101,0.21266579627990723,12
0.099,0.274524450302124,12
0.1,0.333662748336792,12
0.1,0.2990915775299072,12
0.1,0.27852535247802734,12
0.1,0.18221449851989746,12
0.1,0.2849607467651367,12
0.101,0.34397459030151367,12
0.1,0.2532923221588135,12
0.1,0.33974671363830566,12
0.1,0.18541836738586426,12
0.099,0.28288912773132324,12
0.101,0.3447082042694092,12
0.1,0.31617021560668945,12
0.099,0.2939004898071289,12
0.1,0.1949629783630371,12
0.1,0.2876882553100586,12
0.101,0.30483007431030273,12
0.099,0.3074653148651123,12
0.1,0.2907595634460449,12
0.1,0.27132248878479004,12
0.1,0.3461489677429199,12
0.101,0.3178133964538574,12
0.1,0.28751540184020996,12
0.099,0.27081871032714844,12
3.939,0.25727272033691406,13
0.1,0.1239933967590332,13
0.1,0.22461557388305664,13
0.101,0.325869083404541,13
0.1,0.30547118186950684,13
0.099,0.2930428981781006,13
0.1,0.18149971961975098,13
0.101,0.22266340255737305,13
0.1,0.3242805004119873,13
0.099,0.3001515865325928,13
0.101,0.29053711891174316,13
0.099,0.2394881248474121,13
0.1,0.24718809127807617,13
0.101,0.30974578857421875,13
0.099,0.28754711151123047,13
0.101,0.2764873504638672,13
0.1,0.22725343704223633,13
0.1,0.25293540954589844,13
0.1,0.31802892684936523,13
0.099,0.29310035705566406,13
0.101,0.28128528594970703,13
0.1,0.1505599021911621,13
0.1,0.2208881378173828,13
0.1,0.31879162788391113,13
0.099,0.29615044593811035,13
0.101,0.28699350357055664,13
0.099,0.171494722366333,13
0.1,0.22443270683288574,13
0.1,0.32846808433532715,13
0.101,0.3025825023651123,13
0.099,0.2876577377319336,13
0.1,0.14765667915344238,13
0.1,0.22069954872131348,13
0.101,0.3220672607421875,13
0.1,0.30310726165771484,13
0.099,0.2320709228515625,13
0.101,0.18488550186157227,13
0.099,0.22514915466308594,13
0.1,0.5440363883972168,13
0.1,0.5679523944854736,13
0.1,0.5786688327789307,13
0.1,0.18049335479736328,13
0.1,0.25726842880249023,13
0.101,0.3582460880279541,13
0.1,0.2891366481781006,13
0.099,0.2728290557861328,13
0.101,0.23143792152404785,13
0.1,0.24514102935791016,13
0.099,0.34343552589416504,13
0.1,0.27889227867126465,13
0.1,0.2743034362792969,13
0.1,0.22914409637451172,13
0.101,0.24875473976135254,13
0.1,0.31825685501098633,13
0.099,0.28702378273010254,13
0.101,0.27933669090270996,13
0.1,0.17905378341674805,13
0.1,0.22673988342285156,13
0.1,0.3304593563079834,13
0.1,0.31235289573669434,13
0.1,0.2999460697174072,13
0.1,0.1561298370361328,13
0.1,0.2348942756652832,13
0.1,0.3458528518676758,13
0.099,0.3191399574279785,13
0.1,0.3048391342163086,13
0.101,0.2490987777709961,13
0.1,0.2857398986816406,13
0.099,0.34749317169189453,13
0.1,0.3015110492706299,13
0.1,0.26935362815856934,13
0.101,0.19776701927185059,13
0.099,0.24737238883972168,13
0.1,0.3528134822845459,13
0.101,0.28519630432128906,13
0.099,0.2777080535888672,13
0.101,0.16950345039367676,13
0.1,0.24901747703552246,13
0.1,0.312469482421875,13
0.1,0.29189443588256836,13
0.099,0.3111724853515625,13
0.1,0.12559080123901367,13
0.1,0.2228715419769287,13
0.101,0.323411226272583,13
0.1,0.301738977432251,13
0.099,0.2883138656616211,13
0.1,0.1582643985748291,13
0.1,0.22318434715270996,13
0.1,0.3233034610748291,13
0.1,0.30857181549072266,13
0.1,0.29178571701049805,13
0.1,0.1575148105621338,13
0.101,0.2220325469970703,13
0.099,0.32657480239868164,13
0.1,0.30417346954345703,13
0.101,0.32167863845825195,13
0.1,0.15990352630615234,13
0.1,0.22914862632751465,13
0.1,0.3345823287963867,13
0.099,0.3056952953338623,13
0.101,0.23394060134887695,13
0.099,0.18643975257873535,13
0.099,0.27638673782348633,13
0.102,0.36180639266967773,13
0.1,0.29790401458740234,13
0.099,0.3120582103729248,13
0.1,0.23963236808776855,13
0.101,0.3072621822357178,13
0.1,0.33605408668518066,13
0.099,0.271500825881958,13
0.101,0.258070707321167,13
0.1,0.1377401351928711,13
0.1,0.21975994110107422,13
0.099,0.3348405361175537,13
0.101,0.29470205307006836,13
0.1,0.28392767906188965,13
0.099,0.18241572380065918,13
0.1,0.22315001487731934,13
0.1,0.32334184646606445,13
0.1,0.30228590965270996,13
0.101,0.2897837162017822,13
0.1,0.21188640594482422,13
0.1,0.2519552707672119,13
0.1,0.32248973846435547,13
0.1,0.2876129150390625,13
0.1,0.217972993850708,13
0.099,0.22879743576049805,13
0.1,0.23567867279052734,13
0.1,0.3176605701446533,13
0.1,0.3095684051513672,13
0.1,0.2833099365234375,13
0.1,0.18125128746032715,13
0.101,0.2488725185394287,13
0.099,0.34781527519226074,13
0.1,0.2834291458129883,13
0.1,0.2685549259185791,13
0.1,0.16937255859375,13
0.1,0.21730613708496094,13
0.1,0.3183751106262207,13
0.101,0.29808783531188965,13
0.1,0.2865769863128662,13
0.1,0.26796722412109375,13
0.099,0.22295904159545898,13
0.1,0.32323312759399414,13
0.101,0.3043363094329834,13
0.099,0.2992672920227051,13
0.1,0.15463662147521973,13
0.101,0.23267912864685059,13
0.1,0.32869434356689453,13
0.099,0.3038938045501709,13
0.101,0.29206156730651855,13
0.098,0.1755964756011963,13
0.102,0.22278761863708496,13
0.099,0.32109951972961426,13
0.1,0.3003253936767578,13
0.099,0.28601861000061035,13
0.101,0.15198779106140137,13
0.101,0.2236647605895996,13
0.1,0.321911096572876,13
0.099,0.3004941940307617,13
0.101,0.290813684463501,13
0.1,0.2134406566619873,13
0.099,0.3052356243133545,13
0.101,0.3487575054168701,13
0.099,0.27794456481933594,13
0.101,0.26839613914489746,13
0.099,0.2162165641784668,13
0.101,0.25332188606262207,13
0.1,0.34415626525878906,13
0.1,0.28400635719299316,13
0.1,0.2713127136230469,13
0.099,0.14284515380859375,13
0.1,0.2194530963897705,13
0.101,0.3203089237213135,13
0.099,0.3424086570739746,13
0.1,0.28970932960510254,13
0.101,0.15317702293395996,13
0.099,0.22255444526672363,13
0.101,0.32095956802368164,13
0.1,0.3042933940887451,13
0.099,0.2896699905395508,13
0.1,0.24088811874389648,13
0.101,0.25345730781555176,13
0.099,0.31411314010620117,13
0.1,0.29703617095947266,13
0.101,0.2819373607635498,13
0.099,0.1835944652557373,13
0.1,0.2576019763946533,13
0.1,0.3169560432434082,13
0.101,0.30086636543273926,13
0.1,0.2279198169708252,13
0.099,0.16227197647094727,13
0.1,0.2570650577545166,13
0.101,0.3523526191711426,13
0.099,0.29079246520996094,13
0.1,0.2754058837890625,13
0.1,0.1423025131225586,13
0.1,0.23482561111450195,13
0.101,0.31612467765808105,13
0.099,0.293118953704834,13
0.101,0.29152965545654297,13
0.099,0.1465744972229004,13
0.1,0.22566843032836914,13
0.1,0.326183557510376,13
0.101,0.30327939987182617,13
0.099,0.29371047019958496,13
0.1,0.2207324504852295,13
0.099,0.22942852973937988,13
0.101,0.32128477096557617,13
0.1,0.3212471008300781,13
0.101,0.29670286178588867,13
0.099,0.1544477939605713,13
0.1,0.22856783866882324,13
0.1,0.329967737197876,13
0.101,0.3075380325317383,13
0.1,0.2931196689605713,13
0.099,0.18128323554992676,13
0.101,0.2234635353088379,13
0.099,0.3281083106994629,13
3.137,0.36740851402282715,14
0.099,0.2615993022918701,14
0.101,0.19053983688354492,14
0.101,0.28919291496276855,14
0.1,0.3232231140136719,14
0.1,0.27607178688049316,14
0.099,0.2625734806060791,14
0.101,0.17941856384277344,14
0.1,0.2641465663909912,14
0.099,0.31937742233276367,14
0.1,0.28499269485473633,14
0.099,0.2639799118041992,14
0.101,0.16379857063293457,14
0.101,0.26175737380981445,14
0.1,0.32071948051452637,14
0.099,0.2804269790649414,14
0.1,0.27135372161865234,14
0.1,0.16916608810424805,14
0.101,0.2643458843231201,14
0.1,0.325084924697876,14
0.1,0.29885125160217285,14
0.099,0.27291035652160645,14
0.1,0.16434407234191895,14
0.101,0.26132965087890625,14
0.099,0.322617769241333,14
0.101,0.2905538082122803,14
0.099,0.31745457649230957,14
0.101,0.24136829376220703,14
0.1,0.2827723026275635,14
0.1,0.30423450469970703,14
0.1,0.2745358943939209,14
0.099,0.24521541595458984,14
0.101,0.19991183280944824,14
0.099,0.27167510986328125,14
0.101,0.30826807022094727,14
0.1,0.2778356075286865,14
0.1,0.2558286190032959,14
0.099,0.19695305824279785,14
0.1,0.25743913650512695,14
0.1,0.31536078453063965,14
0.101,0.2866044044494629,14
0.099,0.26335716247558594,14
0.1,0.1989583969116211,14
0.1,0.28835105895996094,14
0.101,0.3085663318634033,14
0.101,0.28740787506103516,14
0.098,0.26212096214294434,14
0.1,0.2035815715789795,14
0.101,0.2471928596496582,14
0.1,0.3535268306732178,14
0.1,0.2760741710662842,14
0.099,0.2622847557067871,14
0.099,0.18811941146850586,14
0.102,0.25718164443969727,14
0.1,0.3209354877471924,14
0.1,0.2925126552581787,14
0.099,0.2704732418060303,14
0.1,0.1589505672454834,14
0.1,0.2571401596069336,14
0.101,0.32302427291870117,14
0.099,0.2890315055847168,14
0.1,0.2678101062774658,14
0.1,0.1965012550354004,14
0.101,0.2629990577697754,14
0.1,0.31809449195861816,14
0.1,0.2768857479095459,14
0.099,0.25550007820129395,14
0.1,0.16040372848510742,14
0.101,0.2839791774749756,14
0.099,0.3231344223022461,14
0.1,0.28974103927612305,14
0.1,0.2718024253845215,14
0.099,0.16979384422302246,14
0.102,0.27423572540283203,14
0.1,0.346163272857666,14
0.1,0.2861933708190918,14
0.099,0.2647056579589844,14
0.101,0.15934348106384277,14
0.1,0.2575807571411133,14
0.1,0.3176119327545166,14
0.099,0.2832038402557373,14
0.1,0.2750523090362549,14
0.101,0.16811728477478027,14
0.1,0.26751041412353516,14
0.099,0.32717156410217285,14
0.101,0.29262518882751465,14
0.099,0.27768802642822266,14
0.1,0.21828985214233398,14
0.1,0.2803666591644287,14
0.101,0.3024914264678955,14
0.099,0.2669651508331299,14
0.1,0.24654197692871094,14
0.101,0.18786883354187012,14
0.1,0.2891721725463867,14
0.1,0.3477976322174072,14
0.1,0.43776750564575195,14
0.099,0.3410367965698242,14
0.099,0.18373823165893555,14
0.102,0.25548720359802246,14
0.099,0.3213071823120117,14
0.1,0.28211402893066406,14
0.099,0.2591121196746826,14
0.102,0.2246396541595459,14
0.099,0.24865269660949707,14
0.101,0.3134298324584961,14
0.099,0.2738802433013916,14
0.101,0.2538292407989502,14
0.1,0.18927836418151855,14
0.1,0.2882866859436035,14
0.1,0.351060152053833,14
0.1,0.27583861351013184,14
0.1,0.26030778884887695,14
0.099,0.1613781452178955,14
0.101,0.26094818115234375,14
0.099,0.35803914070129395,14
0.099,0.2803645133972168,14
0.101,0.26659584045410156,14
0.1,0.18704438209533691,14
0.101,0.2878694534301758,14
0.099,0.3484153747558594,14
0.1,0.27052807807922363,14
0.1,0.24932408332824707,14
0.101,0.18446087837219238,14
0.1,0.25784993171691895,14
0.099,0.3593478202819824,14
0.1,0.28521203994750977,14
0.1,0.26308584213256836,14
0.101,0.16588759422302246,14
0.1,0.2652912139892578,14
0.1,0.35199713706970215,14
0.099,0.28502440452575684,14
0.101,0.2657473087310791,14
0.099,0.1664419174194336,14
0.1,0.26311373710632324,14
0.1,0.31943607330322266,14
0.1,0.34548354148864746,14
0.1,0.2639346122741699,14
0.101,0.1615607738494873,14
0.1,0.2591109275817871,14
0.1,0.36022210121154785,14
0.1,0.2869410514831543,14
0.1,0.26558685302734375,14
0.099,0.2185978889465332,14
0.101,0.2859618663787842,14
0.099,0.3479917049407959,14
0.1,0.2635953426361084,14
0.1,0.2610354423522949,14
0.101,0.2030174732208252,14
0.1,0.2495284080505371,14
0.1,0.31177830696105957,14
0.099,0.2739899158477783,14
0.101,0.25295519828796387,14
0.1,0.18825149536132812,14
0.1,0.28844356536865234,14
0.1,0.3073403835296631,14
0.099,0.2687838077545166,14
0.101,0.2515137195587158,14
0.1,0.23539113998413086,14
0.1,0.3111734390258789,14
0.1,0.2900831699371338,14
0.1,0.2554018497467041,14
0.099,0.23453521728515625,14
0.101,0.2182929515838623,14
0.099,0.2858290672302246,14
0.101,0.3488452434539795,14
0.099,0.2650482654571533,14
0.1,0.2503199577331543,14
0.1,0.17940592765808105,14
0.1,0.25963878631591797,14
0.101,0.32532405853271484,14
0.099,0.28696513175964355,14
0.1,0.2713503837585449,14
0.1,0.16519904136657715,14
0.1,0.2973763942718506,14
0.101,0.3225820064544678,14
0.099,0.30696749687194824,14
0.1,0.26586055755615234,14
0.1,0.18983745574951172,14
0.1,0.28833436965942383,14
0.101,0.34935784339904785,14
0.099,0.2710850238800049,14
0.101,0.2527952194213867,14
0.1,0.17531752586364746,14
0.099,0.2575979232788086,14
0.101,0.3168814182281494,14
0.101,0.28201889991760254,14
0.098,0.25890326499938965,14
0.1,0.15937447547912598,14
0.101,0.2599937915802002,14
0.1,0.3206930160522461,14
0.1,0.28672003746032715,14
0.099,0.27153515815734863,14
0.1,0.16410613059997559,14
0.1,0.26080822944641113,14
0.1,0.32564496994018555,14
0.1,0.2837073802947998,14
0.099,0.338176965713501,14
0.101,0.160567045211792,14
0.101,0.26200079917907715,14
0.099,0.31985044479370117,14
0.1,0.28711819648742676,14
0.1,0.2949862480163574,14
0.099,0.21900057792663574,14
0.102,0.3050360679626465,14
0.1,0.35037899017333984,14
0.099,0.26267385482788086,14
0.1,0.24460911750793457,14
0.1,0.17609810829162598,14
0.101,0.2709834575653076,14
0.099,0.3544642925262451,14
0.101,0.3038458824157715,14
0.1,0.27501893043518066,14
0.099,0.2264547348022461,14
0.101,0.3286628723144531,14
0.1,0.3147449493408203,14
0.1,0.2611379623413086,14
0.099,0.24123740196228027,14
0.1,0.20685768127441406,14
0.1,0.25093793869018555,14
0.1,0.3117671012878418,14
0.1,0.2752208709716797,14
0.1,0.2564554214477539,14
0.1,0.18959307670593262,14
0.1,0.2637495994567871,14
0.101,0.31707191467285156,14
0.1,0.28188252449035645,14
0.1,0.2690436840057373,14
3.43,0.3832066059112549,15
0.101,0.30344223976135254,15
0.099,0.24593186378479004,15
0.101,0.27933692932128906,15
0.1,0.3389725685119629,15
0.1,0.2466747760772705,15
0.1,0.28794097900390625,15
0.099,0.2263960838317871,15
0.1,0.2952003479003906,15
0.1,0.3102385997772217,15
0.101,0.269747257232666,15
0.099,0.30697059631347656,15
0.1,0.23981881141662598,15
0.099,0.27494025230407715,15
0.101,0.30173611640930176,15
0.101,0.24907541275024414,15
0.099,0.29598069190979004,15
0.1,0.22265076637268066,15
0.1,0.32543396949768066,15
0.1,0.34122228622436523,15
0.101,0.3060634136199951,15
0.099,0.28390073776245117,15
0.1,0.18840456008911133,15
0.1,0.30730628967285156,15
0.101,0.30756592750549316,15
0.099,0.2557213306427002,15
0.1,0.2961728572845459,15
0.1,0.1966390609741211,15
0.1,0.2895169258117676,15
0.1,0.3613753318786621,15
0.101,0.3166799545288086,15
0.099,0.29463672637939453,15
0.1,0.19037103652954102,15
0.1,0.29131460189819336,15
0.1,0.31113696098327637,15
0.1,0.25879549980163574,15
0.101,0.29784154891967773,15
0.099,0.22132015228271484,15
0.099,0.2816169261932373,15
0.101,0.31713318824768066,15
0.101,0.25315403938293457,15
0.099,0.29055142402648926,15
0.101,0.19284439086914062,15
0.099,0.2909412384033203,15
0.1,0.35030460357666016,15
0.1,0.25598859786987305,15
0.1,0.29531002044677734,15
0.101,0.19201874732971191,15
0.099,0.29710960388183594,15
0.1,0.32338953018188477,15
0.099,0.26748228073120117,15
0.101,0.3033943176269531,15
0.1,0.20690488815307617,15
0.101,0.3058352470397949,15
0.099,0.31068944931030273,15
0.1,0.25753140449523926,15
0.101,0.29907679557800293,15
0.1,0.2190713882446289,15
0.099,0.2819864749908447,15
0.1,0.34278273582458496,15
0.1,0.30702972412109375,15
0.1,0.28914356231689453,15
0.1,0.27594828605651855,15
0.101,0.2874746322631836,15
0.099,0.3434309959411621,15
0.1,0.26004815101623535,15
0.1,0.29076457023620605,15
0.099,0.3093750476837158,15
0.101,0.34781360626220703,15
0.099,0.39316487312316895,15
0.101,0.22693777084350586,15
0.099,0.2623457908630371,15
0.101,0.2050950527191162,15
0.1,0.32625460624694824,15
0.101,0.34192967414855957,15
0.1,0.27835988998413086,15
0.099,0.28853368759155273,15
0.101,0.21961522102355957,15
0.099,0.28558778762817383,15
0.1,0.262528657913208,15
0.1,0.25261712074279785,15
0.1,0.2905616760253906,15
0.101,0.18977713584899902,15
0.099,0.2910349369049072,15
0.101,0.35609960556030273,15
0.099,0.25589489936828613,15
0.099,0.2984280586242676,15
0.101,0.1905660629272461,15
0.1,0.29233646392822266,15
0.101,0.3128845691680908,15
0.099,0.3229866027832031,15
0.099,0.3076469898223877,15
0.101,0.1972365379333496,15
0.1,0.29364657402038574,15
0.1,0.3659543991088867,15
0.1,0.2702362537384033,15
0.101,0.29114842414855957,15
0.099,0.2122049331665039,15
0.1,0.2820751667022705,15
0.101,0.26487278938293457,15
0.1,0.27184104919433594,15
0.099,0.3020768165588379,15
0.1,0.20525646209716797,15
0.1,0.30751991271972656,15
0.101,0.36133456230163574,15
0.1,0.2671387195587158,15
0.101,0.3328402042388916,15
0.098,0.2062084674835205,15
0.1,0.3105957508087158,15
0.101,0.3610386848449707,15
0.098,0.3308525085449219,15
0.102,0.3143754005432129,15
0.099,0.24456214904785156,15
0.1,0.3719618320465088,15
0.101,0.37335681915283203,15
0.1,0.25005650520324707,15
0.099,0.2834351062774658,15
0.1,0.24169921875,15
0.099,0.3096778392791748,15
0.1,0.3257176876068115,15
0.101,0.23592162132263184,15
0.1,0.27435827255249023,15
0.1,0.23531317710876465,15
0.1,0.3112916946411133,15
0.101,0.3307478427886963,15
0.099,0.2379617691040039,15
0.101,0.2782266139984131,15
0.1,0.25537657737731934,15
0.099,0.31883883476257324,15
0.101,0.29224061965942383,15
0.1,0.2444601058959961,15
0.1,0.29092955589294434,15
0.1,0.24243903160095215,15
0.099,0.28584980964660645,15
0.1,0.3079679012298584,15
0.1,0.2576749324798584,15
0.1,0.3037378787994385,15
0.101,0.19824528694152832,15
0.099,0.30333662033081055,15
0.1,0.3088955879211426,15
0.1,0.3159201145172119,15
0.1,0.3005084991455078,15
0.1,0.19449830055236816,15
0.1,0.30194568634033203,15
0.1,0.3656785488128662,15
0.1,0.25890278816223145,15
0.1,0.298872709274292,15
0.1,0.19454407691955566,15
0.1,0.29349493980407715,15
0.1,0.351945161819458,15
0.1,0.3194103240966797,15
0.099,0.29479050636291504,15
0.101,0.22050094604492188,15
0.1,0.3210878372192383,15
0.1,0.38362622261047363,15
0.101,0.24412250518798828,15
0.099,0.2827494144439697,15
0.101,0.20566630363464355,15
0.099,0.29216480255126953,15
0.1,0.3672046661376953,15
0.1,0.334883451461792,15
0.1,0.2922184467315674,15
0.1,0.2048015594482422,15
0.101,0.2928473949432373,15
0.099,0.27146124839782715,15
0.1,0.25780463218688965,15
0.1,0.2977111339569092,15
0.1,0.1927788257598877,15
0.1,0.29199671745300293,15
0.101,0.31368279457092285,15
0.098,0.3183705806732178,15
0.1,0.29735231399536133,15
0.102,0.2205216884613037,15
0.099,0.2827272415161133,15
0.1,0.34336233139038086,15
0.1,0.25389838218688965,15
0.1,0.3007194995880127,15
0.101,0.22538971900939941,15
0.099,0.2895333766937256,15
0.1,0.36403465270996094,15
0.1,0.2563900947570801,15
0.1,0.30678653717041016,15
0.099,0.28571200370788574,15
0.101,0.28128528594970703,15
0.101,0.34203648567199707,15
0.099,0.24733877182006836,15
0.1,0.28516554832458496,15
0.101,0.25048065185546875,15
0.099,0.3136451244354248,15
0.101,0.2946925163269043,15
0.1,0.24373841285705566,15
0.099,0.2830212116241455,15
0.099,0.19103002548217773,15
0.101,0.2961416244506836,15
0.1,0.31429433822631836,15
0.1,0.25943446159362793,15
0.101,0.30011606216430664,15
0.099,0.1960911750793457,15
0.1,0.29554009437561035,15
0.101,0.3115274906158447,15
0.099,0.259279727935791,15
0.1,0.3028676509857178,15
