Delta,Latency
0.1,0.04194784164428711
0.1,0.04112076759338379
0.1,0.04549121856689453
0.1,0.039804697036743164
0.1,0.03999805450439453
0.1,0.03909420967102051
0.1,0.04289531707763672
0.1,0.03830575942993164
0.1,0.03835892677307129
0.1,0.04275178909301758
0.1,0.04317951202392578
0.1,0.035906076431274414
0.1,0.039999961853027344
0.1,0.03855133056640625
0.1,0.03494906425476074
0.1,0.040248870849609375
0.1,0.033241987228393555
0.1,0.03363823890686035
0.1,0.03279924392700195
0.1,0.03292107582092285
0.1,0.03194022178649902
0.1,0.03150153160095215
0.1,0.03405117988586426
0.1,0.03493547439575195
0.1,0.03409099578857422
0.1,0.027182817459106445
0.1,0.03132796287536621
0.1,0.02634882926940918
0.1,0.02425837516784668
0.1,0.02733445167541504
0.1,0.024265050888061523
0.1,0.02405571937561035
0.101,0.02594137191772461
0.099,0.022879838943481445
0.1,0.021986007690429688
0.1,0.021077394485473633
0.1,0.020864486694335938
0.1,0.019773006439208984
0.1,0.019215822219848633
0.1,0.01857590675354004
0.1,0.021644115447998047
0.1,0.016838788986206055
0.1,0.016393184661865234
0.1,0.017332077026367188
0.1,0.01498866081237793
0.1,0.014853477478027344
0.1,0.01547551155090332
0.1,0.017718791961669922
0.1,0.013710975646972656
0.1,0.017084598541259766
0.102,0.11985325813293457
0.098,0.012990713119506836
0.1,0.010994911193847656
0.1,0.010675668716430664
0.1,0.009447336196899414
0.1,0.00960087776184082
0.1,0.10946965217590332
0.1,0.10860204696655273
0.1,0.10770893096923828
0.1,0.10765647888183594
0.1,0.10649585723876953
0.1,0.10668540000915527
0.1,0.10634827613830566
0.1,0.10646820068359375
0.1,0.10906791687011719
0.1,0.10443949699401855
0.1,0.10255646705627441
0.1,0.10266280174255371
0.1,0.10258984565734863
0.1,0.10287070274353027
0.1,0.10165905952453613
0.1,0.10138225555419922
0.1,0.10048604011535645
0.1,0.10009098052978516
0.1,0.09874415397644043
0.1,0.0999298095703125
0.1,0.10015368461608887
0.1,0.09748363494873047
0.1,0.09651803970336914
0.1,0.09745240211486816
0.1,0.09582161903381348
0.1,0.09582376480102539
0.1,0.09502220153808594
0.1,0.0938115119934082
0.1,0.09336304664611816
0.1,0.0932624340057373
0.1,0.09239029884338379
0.1,0.0906989574432373
0.1,0.08968806266784668
0.1,0.09069180488586426
0.1,0.08926606178283691
0.1,0.08834958076477051
0.1,0.09014534950256348
0.1,0.08816909790039062
0.1,0.08771514892578125
0.1,0.0871725082397461
0.1,0.08652806282043457
0.1,0.08522319793701172
0.1,0.08443284034729004
0.1,0.08583259582519531
0.1,0.08677887916564941
0.1,0.08439040184020996
0.1,0.08359670639038086
0.1,0.08631324768066406
0.1,0.08166265487670898
0.1,0.08193778991699219
0.1,0.07708358764648438
0.103,0.08679580688476562
0.097,0.07567620277404785
0.1,0.0792229175567627
0.1,0.07828640937805176
0.1,0.07435727119445801
0.1,0.08083462715148926
0.1,0.07268881797790527
0.1,0.07200455665588379
0.1,0.07047510147094727
0.1,0.07109427452087402
0.1,0.07524609565734863
0.1,0.06935000419616699
0.1,0.07411384582519531
0.1,0.07362174987792969
0.1,0.06938338279724121
0.1,0.07005977630615234
0.1,0.06824779510498047
0.1,0.07255148887634277
0.1,0.07139348983764648
0.1,0.06470632553100586
0.1,0.06359171867370605
0.1,0.03472089767456055
0.1,0.034737348556518555
0.1,0.03903841972351074
0.1,0.03454947471618652
0.1,0.033921241760253906
0.1,0.04029560089111328
0.1,0.037366390228271484
0.1,0.031115055084228516
0.1,0.03157496452331543
0.1,0.033318519592285156
0.1,0.030439138412475586
0.1,0.029206514358520508
0.1,0.03323078155517578
0.1,0.02701091766357422
0.1,0.02946925163269043
0.1,0.03215432167053223
0.1,0.025497913360595703
0.101,0.03199887275695801
0.099,0.027862071990966797
0.1,0.02230548858642578
0.1,0.021820545196533203
0.1,0.028803348541259766
0.1,0.0197446346282959
0.1,0.024800539016723633
0.1,0.023088455200195312
0.1,0.01861715316772461
0.1,0.017676353454589844
0.1,0.016914844512939453
0.1,0.016431093215942383
0.1,0.015736818313598633
0.1,0.014841556549072266
0.1,0.013893604278564453
0.1,0.014618396759033203
0.1,0.012956380844116211
0.1,0.013000965118408203
0.1,0.011565208435058594
0.1,0.010712385177612305
0.1,0.01071929931640625
0.1,0.009447336196899414
0.1,0.10988283157348633
0.1,0.10847830772399902
0.1,0.10853219032287598
0.1,0.10930132865905762
0.1,0.10771584510803223
0.1,0.10682296752929688
0.1,0.10563421249389648
0.1,0.1056985855102539
