Delta,Latency,Num_of_topics
0.101,0.33896756172180176,27
0.1,0.3020007610321045,27
0.1,0.28298211097717285,27
0.1,0.17762184143066406,27
0.1,0.2767674922943115,27
0.1,0.33414578437805176,27
0.099,0.3001224994659424,27
0.101,0.27970099449157715,27
0.1,0.17704176902770996,27
0.1,0.2754991054534912,27
0.1,0.33724212646484375,27
0.1,0.29947686195373535,27
0.1,0.2841618061065674,27
0.1,0.21507763862609863,27
0.1,0.3078453540802002,27
0.099,0.3737521171569824,27
0.101,0.2891075611114502,27
0.1,0.2844703197479248,27
0.099,0.28357958793640137,27
0.101,0.2839534282684326,27
0.1,0.34163475036621094,27
0.1,0.29506969451904297,27
0.1,0.2779276371002197,27
0.099,0.20360350608825684,27
0.101,0.3103923797607422,27
0.1,0.3670511245727539,27
0.1,0.2857544422149658,27
0.099,0.27061939239501953,27
0.1,0.21661877632141113,27
0.1,0.2978806495666504,27
0.101,0.3134751319885254,27
0.1,0.2815251350402832,27
0.1,0.261951208114624,27
0.1,0.18989038467407227,27
0.101,0.2773473262786865,27
0.099,0.3321552276611328,27
0.099,0.2935943603515625,27
0.1,0.279085636138916,27
0.1,0.2053511142730713,27
0.101,0.3054380416870117,27
0.1,0.32776331901550293,27
0.1,0.2936129570007324,27
0.099,0.26525425910949707,27
0.101,0.2507483959197998,27
0.1,0.33094286918640137,27
0.1,0.35011744499206543,27
0.1,0.2705669403076172,27
0.1,0.2508277893066406,27
0.099,0.2336101531982422,27
0.1,0.2592282295227051,27
0.1,0.3223612308502197,27
0.101,0.28264284133911133,27
0.1,0.26631593704223633,27
0.099,0.17432761192321777,27
0.101,0.27295494079589844,27
0.1,0.421370267868042,27
0.1,0.3094496726989746,27
0.1,0.28499269485473633,27
0.099,0.17705440521240234,27
0.1,0.28281688690185547,27
0.1,0.34136486053466797,27
0.101,0.3089132308959961,27
0.099,0.2810382843017578,27
0.1,0.175584077835083,27
0.101,0.2783792018890381,27
0.1,0.3364574909210205,27
0.1,0.3018040657043457,27
0.1,0.2858266830444336,27
0.099,0.17417001724243164,27
0.101,0.2755773067474365,27
0.1,0.33652257919311523,27
0.1,0.30260586738586426,27
0.099,0.2977123260498047,27
0.1,0.2009580135345459,27
0.101,0.3074777126312256,27
0.1,0.3651087284088135,27
0.1,0.2817862033843994,27
0.1,0.26015591621398926,27
0.099,0.184462308883667,27
0.101,0.2646522521972656,27
0.099,0.33007073402404785,27
0.1,0.29489588737487793,27
0.101,0.2763509750366211,27
0.1,0.20598149299621582,27
0.1,0.30613279342651367,27
0.1,0.3261737823486328,27
0.1,0.2927823066711426,27
0.1,0.2695276737213135,27
0.099,0.20178675651550293,27
0.101,0.26219844818115234,27
0.1,0.3243837356567383,27
0.1,0.28716182708740234,27
0.099,0.2707183361053467,27
0.101,0.17616605758666992,27
0.1,0.2756342887878418,27
0.1,0.33441853523254395,27
0.1,0.2997426986694336,27
0.1,0.27864837646484375,27
0.099,0.20133709907531738,27
0.1,0.2697739601135254,27
0.101,0.43357348442077637,27
0.099,0.30260276794433594,27
0.1,0.2947216033935547,27
0.101,0.2625267505645752,27
0.1,0.2938113212585449,27
0.1,0.35266900062561035,27
0.099,0.27148890495300293,27
0.1,0.25157833099365234,27
0.1,0.18207335472106934,27
0.101,0.26552510261535645,27
0.099,0.3275947570800781,27
0.101,0.29280757904052734,27
0.1,0.2777130603790283,27
0.1,0.1751549243927002,27
0.099,0.27580690383911133,27
0.1,0.3391761779785156,27
0.1,0.2981269359588623,27
0.101,0.2788658142089844,27
0.099,0.17087340354919434,27
0.1,0.27129602432250977,27
0.1,0.32995009422302246,27
0.101,0.29982471466064453,27
0.1,0.2811739444732666,27
0.1,0.19354987144470215,27
0.1,0.2746298313140869,27
0.1,0.33388710021972656,27
0.1,0.2987551689147949,27
0.1,0.2819950580596924,27
0.099,0.17416048049926758,27
0.1,0.2735562324523926,27
0.1,0.3331770896911621,27
0.101,0.30700087547302246,27
0.099,0.3059580326080322,27
0.1,0.20652365684509277,27
0.1,0.30370068550109863,27
0.101,0.32486486434936523,27
0.1,0.29032015800476074,27
0.099,0.2683432102203369,27
0.1,0.1689591407775879,27
0.101,0.2698686122894287,27
0.1,0.3336055278778076,27
0.1,0.2992715835571289,27
0.099,0.293837308883667,27
0.1,0.23884201049804688,27
0.101,0.3018648624420166,27
0.1,0.36389851570129395,27
0.1,0.27722692489624023,27
0.1,0.25827813148498535,27
0.099,0.18417906761169434,27
0.1,0.2683258056640625,27
0.101,0.3356184959411621,27
0.1,0.29521656036376953,27
0.099,0.276721715927124,27
0.101,0.2073075771331787,27
0.1,0.2702159881591797,27
0.1,0.3316688537597656,27
0.1,0.2958402633666992,27
0.1,0.2737917900085449,27
0.099,0.23206114768981934,27
0.101,0.29470109939575195,27
0.1,0.31889867782592773,27
0.1,0.2797250747680664,27
0.099,0.2605593204498291,27
0.1,0.20159244537353516,27
0.101,0.30211901664733887,27
0.1,0.3217926025390625,27
0.1,0.2846357822418213,27
0.1,0.2634894847869873,27
0.099,0.18318653106689453,27
0.101,0.26500558853149414,27
0.1,0.3231935501098633,27
0.1,0.29668092727661133,27
0.099,0.27306127548217773,27
0.1,0.18027544021606445,27
0.101,0.2752807140350342,27
0.1,0.33531928062438965,27
0.1,0.3009219169616699,27
0.1,0.2810814380645752,27
0.1,0.17258143424987793,27
0.1,0.27469611167907715,27
0.1,0.33441972732543945,27
0.1,0.29725146293640137,27
0.1,0.28036046028137207,27
0.1,0.1735389232635498,27
0.1,0.2742593288421631,27
0.099,0.33400917053222656,27
0.1,0.29877638816833496,27
0.102,0.2848334312438965,27
0.099,0.17483139038085938,27
0.1,0.27410268783569336,27
0.1,0.3388710021972656,27
0.1,0.29798054695129395,27
0.1,0.28057074546813965,27
0.1,0.20410990715026855,27
0.1,0.28042101860046387,27
0.1,0.331981897354126,27
0.1,0.29604530334472656,28
0.1,0.2777855396270752,28
0.099,0.20084500312805176,28
0.101,0.3099966049194336,28
0.1,0.36264681816101074,28
0.1,0.28310179710388184,28
0.099,0.26314353942871094,28
0.102,0.24090862274169922,28
0.099,0.2996187210083008,28
0.1,0.31943535804748535,28
0.1,0.28676533699035645,28
0.1,0.26673030853271484,28
0.099,0.2055208683013916,28
0.101,0.30516529083251953,28
0.1,0.32964134216308594,28
0.1,0.2911956310272217,28
0.1,0.2744181156158447,28
0.1,0.23752379417419434,28
0.1,0.33739781379699707,28
0.1,0.31169652938842773,28
0.1,0.27535414695739746,28
0.101,0.25141429901123047,28
0.098,0.20203161239624023,28
0.1,0.28017640113830566,28
0.102,0.32413411140441895,28
0.099,0.2926182746887207,28
0.101,0.27339863777160645,28
0.099,0.20614242553710938,28
0.1,0.2721095085144043,28
0.1,0.3309621810913086,28
0.1,0.2974202632904053,28
0.099,0.27738404273986816,28
0.1,0.1807708740234375,28
0.101,0.2830331325531006,28
0.1,0.33914685249328613,28
0.1,0.3017141819000244,28
0.099,0.28156137466430664,28
0.101,0.1773662567138672,28
0.1,0.2777676582336426,28
0.1,0.33820629119873047,28
0.1,0.30274486541748047,28
0.099,0.2855989933013916,28
0.1,0.17443060874938965,28
0.101,0.2767825126647949,28
0.1,0.33869338035583496,28
0.099,0.3030581474304199,28
0.101,0.27935075759887695,28
0.1,0.17664575576782227,28
0.1,0.27544355392456055,28
0.1,0.3412916660308838,28
0.099,0.3265674114227295,28
0.101,0.28304195404052734,28
0.099,0.20285439491271973,28
0.101,0.3045845031738281,28
0.1,0.36508822441101074,28
0.1,0.28354525566101074,28
0.1,0.27259254455566406,28
0.1,0.18816137313842773,28
0.1,0.27198100090026855,28
0.1,0.33376359939575195,28
0.1,0.30626416206359863,28
0.099,0.2741241455078125,28
0.1,0.2321929931640625,28
0.101,0.33310437202453613,28
0.1,0.3079044818878174,28
0.1,0.27562594413757324,28
0.101,0.25927066802978516,28
0.098,0.23879432678222656,28
0.101,0.26177048683166504,28
0.099,0.3184044361114502,28
0.101,0.282395601272583,28
0.099,0.25649023056030273,28
0.1,0.19108128547668457,28
0.101,0.26507139205932617,28
0.1,0.3291614055633545,28
0.1,0.2970283031463623,28
0.1,0.28101515769958496,28
0.099,0.23418354988098145,28
0.1,0.2674522399902344,28
0.101,0.3310675621032715,28
0.1,0.29212045669555664,28
0.1,0.27218174934387207,28
0.099,0.20410633087158203,28
0.101,0.30559539794921875,28
0.099,0.3616609573364258,28
0.101,0.28386592864990234,28
0.1,0.26268649101257324,28
0.1,0.18749618530273438,28
0.1,0.2737765312194824,28
0.1,0.3271675109863281,28
0.1,0.2963831424713135,28
0.1,0.2729165554046631,28
0.099,0.17318105697631836,28
0.101,0.2744455337524414,28
0.099,0.35138797760009766,28
0.101,0.29791259765625,28
0.099,0.28389883041381836,28
0.101,0.17582464218139648,28
0.1,0.2747187614440918,28
0.099,0.33456945419311523,28
0.1,0.2979438304901123,28
0.1,0.27692508697509766,28
0.101,0.17251372337341309,28
0.1,0.2729640007019043,28
0.1,0.3324744701385498,28
0.102,0.3254244327545166,28
0.097,0.27775025367736816,28
0.102,0.17888832092285156,28
0.099,0.27414917945861816,28
0.099,0.33508944511413574,28
0.1,0.29932498931884766,28
0.101,0.2804226875305176,28
0.099,0.204146146774292,28
0.1,0.3033254146575928,28
0.101,0.39781761169433594,28
0.101,0.28792476654052734,28
0.099,0.264967679977417,28
0.1,0.2069551944732666,28
0.1,0.27517104148864746,28
0.1,0.33522558212280273,28
0.1,0.29448461532592773,28
0.1,0.27324414253234863,28
0.099,0.23090672492980957,28
0.101,0.2593960762023926,28
0.1,0.3187103271484375,28
0.1,0.28691959381103516,28
0.1,0.26920247077941895,28
0.1,0.2031106948852539,28
0.099,0.2694687843322754,28
0.1,0.3321812152862549,28
0.101,0.2964363098144531,28
0.099,0.2724170684814453,28
0.101,0.2319633960723877,28
0.1,0.29595136642456055,28
0.1,0.3147904872894287,28
0.099,0.2862088680267334,28
0.1,0.2631521224975586,28
0.1,0.17912507057189941,28
0.1,0.2797074317932129,28
0.101,0.34070658683776855,28
0.1,0.29970574378967285,28
0.1,0.28278350830078125,28
0.1,0.20536065101623535,28
0.1,0.30576372146606445,28
0.1,0.32604241371154785,28
0.101,0.29500412940979004,28
0.098,0.26910877227783203,28
0.1,0.21135497093200684,28
0.101,0.27263736724853516,28
0.1,0.33045506477355957,28
0.101,0.2924776077270508,28
0.099,0.2746756076812744,28
0.099,0.17376255989074707,28
0.101,0.2741365432739258,28
0.1,0.3409450054168701,28
0.1,0.297804594039917,28
0.099,0.2794220447540283,28
0.101,0.1786665916442871,28
0.1,0.27783632278442383,28
0.1,0.3396439552307129,28
0.1,0.3048281669616699,28
0.1,0.288862943649292,28
0.1,0.18093585968017578,28
0.1,0.28365206718444824,28
0.1,0.33705782890319824,28
0.1,0.3035728931427002,28
0.1,0.28088903427124023,28
0.1,0.17894649505615234,28
0.101,0.2782928943634033,28
0.099,0.342529296875,28
0.1,0.3004915714263916,28
0.1,0.2911844253540039,28
0.099,0.23265910148620605,28
0.101,0.3085050582885742,28
0.1,0.3328866958618164,28
0.1,0.2894444465637207,28
0.1,0.2782094478607178,28
0.1,0.2507967948913574,28
0.1,0.3703601360321045,28
0.1,0.39441823959350586,28
0.1,0.2603781223297119,28
0.1,0.2555258274078369,28
0.1,0.23073124885559082,28
0.1,0.2557952404022217,28
0.1,0.3326561450958252,28
0.1,0.27986669540405273,28
0.1,0.3258023262023926,28
0.099,0.2788732051849365,28
0.101,0.3927443027496338,28
0.1,0.3307316303253174,28
0.1,0.2814357280731201,28
0.099,0.2825510501861572,28
0.1,0.21466946601867676,28
0.1,0.2715139389038086,28
0.101,0.33533620834350586,28
0.1,0.3010752201080322,28
0.1,0.28128480911254883,28
0.099,0.19724154472351074,28
0.1,0.27858901023864746,28
0.101,0.3383643627166748,28
0.1,0.3045797348022461,28
0.1,0.2852761745452881,28
0.099,0.2143702507019043,28
0.101,0.27924203872680664,28
0.099,0.33361196517944336,28
0.101,0.30344104766845703,28
0.1,0.2825303077697754,28
0.1,0.18015360832214355,28
0.107,0.29403233528137207,28
0.093,0.3394191265106201,28
0.1,0.30750465393066406,28
0.099,0.27846765518188477,28
0.1,0.17799782752990723,28
0.1,0.2752218246459961,28
0.101,0.3385508060455322,28
0.1,0.32846617698669434,28
0.1,0.2882249355316162,28
0.099,0.17716121673583984,28
0.101,0.2770678997039795,28
0.1,0.3354990482330322,28
0.1,0.3009183406829834,28
0.1,0.2819817066192627,28
0.1,0.18139243125915527,28
0.1,0.34870338439941406,28
0.101,0.3367910385131836,28
0.098,0.3248305320739746,28
0.1,0.29281020164489746,28
0.101,0.19601202011108398,28
0.1,0.28426170349121094,28
0.1,0.351853609085083,28
0.099,0.3043379783630371,28
0.101,0.2890651226043701,28
0.099,0.2100963592529297,28
0.1,0.27362775802612305,28
0.1,0.331329345703125,28
0.1,0.29367852210998535,28
0.101,0.28538942337036133,28
0.1,0.2646307945251465,28
0.1,0.33007264137268066,28
0.1,0.3116416931152344,28
0.1,0.27322840690612793,28
0.099,0.2589380741119385,28
0.1,0.21618890762329102,28
0.101,0.27207374572753906,28
0.1,0.33761072158813477,28
0.099,0.3043689727783203,28
0.1,0.28391551971435547,28
0.1,0.24238204956054688,28
0.1,0.27497434616088867,28
0.101,0.32822203636169434,28
0.099,0.2907841205596924,28
0.101,0.27238941192626953,28
0.099,0.17307090759277344,28
0.1,0.27297234535217285,28
0.101,0.3381943702697754,28
0.1,0.3032851219177246,28
0.1,0.2822437286376953,28
0.1,0.21177244186401367,29
0.1,0.3132286071777344,29
0.099,0.3682863712310791,29
0.1,0.28171610832214355,29
0.101,0.2661159038543701,29
0.099,0.18700432777404785,29
0.101,0.2707812786102295,29
0.1,0.3314950466156006,29
0.099,0.2945845127105713,29
0.102,0.277843713760376,29
0.099,0.19300460815429688,29
0.1,0.2766995429992676,29
0.1,0.3343033790588379,29
0.1,0.35375547409057617,29
0.1,0.278644323348999,29
0.099,0.1717984676361084,29
0.101,0.27330541610717773,29
0.1,0.3335540294647217,29
0.1,0.30414581298828125,29
0.099,0.2819690704345703,29
0.101,0.17664885520935059,29
0.1,0.2792525291442871,29
0.1,0.3368184566497803,29
0.1,0.30081796646118164,29
0.1,0.2845780849456787,29
0.099,0.17990660667419434,29
0.101,0.2751188278198242,29
0.1,0.33595991134643555,29
0.099,0.3009343147277832,29
0.101,0.28168630599975586,29
0.1,0.22439861297607422,29
0.1,0.27368640899658203,29
0.1,0.3325192928314209,29
0.099,0.29360222816467285,29
0.101,0.27562451362609863,29
0.099,0.22918081283569336,29
0.101,0.3032643795013428,29
0.099,0.3181736469268799,29
0.1,0.28111720085144043,29
0.1,0.26316046714782715,29
0.101,0.2499375343322754,29
0.1,0.2632284164428711,29
0.1,0.3249537944793701,29
0.1,0.29426050186157227,29
0.1,0.26880335807800293,29
0.099,0.2338094711303711,29
0.101,0.29822850227355957,29
0.1,0.3178586959838867,29
0.1,0.28328394889831543,29
0.1,0.26300573348999023,29
0.1,0.1759185791015625,29
0.1,0.27549076080322266,29
0.1,0.33688998222351074,29
0.1,0.29805684089660645,29
0.1,0.27988362312316895,29
0.099,0.17290830612182617,29
0.101,0.27431273460388184,29
0.1,0.33336305618286133,29
0.1,0.2996680736541748,29
0.099,0.28194403648376465,29
0.101,0.2066330909729004,29
0.1,0.3058018684387207,29
0.1,0.3237130641937256,29
0.1,0.28644442558288574,29
0.101,0.2699308395385742,29
0.098,0.19353365898132324,29
0.101,0.267406702041626,29
0.1,0.3261091709136963,29
0.1,0.29283809661865234,29
0.1,0.2762312889099121,29
0.1,0.17626237869262695,29
0.1,0.27547240257263184,29
0.1,0.34160661697387695,29
0.1,0.3013904094696045,29
0.1,0.2847263813018799,29
0.099,0.1775057315826416,29
0.1,0.27371716499328613,29
0.1,0.33397746086120605,29
0.101,0.29995226860046387,29
0.1,0.28217029571533203,29
0.1,0.1767277717590332,29
0.1,0.27745532989501953,29
0.1,0.3368508815765381,29
0.1,0.3040461540222168,29
0.1,0.29068756103515625,29
0.099,0.17995476722717285,29
0.1,0.27320408821105957,29
0.101,0.3406708240509033,29
0.099,0.3073267936706543,29
0.1,0.28395986557006836,29
0.1,0.2174208164215088,29
0.101,0.3214085102081299,29
0.1,0.3692162036895752,29
0.1,0.2888510227203369,29
0.099,0.2659952640533447,29
0.101,0.28047776222229004,29
0.1,0.28934359550476074,29
0.099,0.3425569534301758,29
0.1,0.26410531997680664,29
0.1,0.24303317070007324,29
0.101,0.2510693073272705,29
0.1,0.30277395248413086,29
0.1,0.31999635696411133,29
0.099,0.2794370651245117,29
0.1,0.2589602470397949,29
0.1,0.21682453155517578,29
0.101,0.2686116695404053,29
0.1,0.3237111568450928,29
0.1,0.29345130920410156,29
0.099,0.3133718967437744,29
0.1,0.17404437065124512,29
0.101,0.2817375659942627,29
0.1,0.33229613304138184,29
0.099,0.29337072372436523,29
0.101,0.27661895751953125,29
0.099,0.17154979705810547,29
0.101,0.272141695022583,29
0.1,0.3339266777038574,29
0.099,0.3014669418334961,29
0.101,0.28313708305358887,29
0.1,0.20812153816223145,29
0.1,0.3055438995361328,29
0.1,0.3267507553100586,29
0.1,0.2900669574737549,29
0.1,0.2737891674041748,29
0.099,0.17691707611083984,29
0.1,0.2744889259338379,29
0.101,0.33817005157470703,29
0.1,0.30651235580444336,29
0.1,0.28633642196655273,29
0.1,0.18233346939086914,29
0.1,0.2784109115600586,29
0.1,0.3365650177001953,29
0.1,0.31349873542785645,29
0.1,0.2833681106567383,29
0.1,0.17470860481262207,29
0.1,0.2761354446411133,29
0.099,0.33275318145751953,29
0.101,0.36079931259155273,29
0.1,0.2801811695098877,29
0.1,0.17521214485168457,29
0.1,0.27497100830078125,29
0.1,0.34145116806030273,29
0.099,0.296018123626709,29
0.101,0.27746033668518066,29
0.099,0.17578768730163574,29
0.101,0.27130627632141113,29
0.1,0.33257460594177246,29
0.1,0.3026123046875,29
0.1,0.2813293933868408,29
0.1,0.2658519744873047,29
0.099,0.3629293441772461,29
0.1,0.3414301872253418,29
0.101,0.2597997188568115,29
0.1,0.24313783645629883,29
0.1,0.23216938972473145,29
0.1,0.2889673709869385,29
0.099,0.3090333938598633,29
0.1,0.2753431797027588,29
0.101,0.26392149925231934,29
0.1,0.25141286849975586,29
0.099,0.26738405227661133,29
0.101,0.3195502758026123,29
0.1,0.2847750186920166,29
0.099,0.2639434337615967,29
0.1,0.17404747009277344,29
0.1,0.2743539810180664,29
0.101,0.335385799407959,29
0.1,0.30101513862609863,29
0.1,0.2835977077484131,29
0.1,0.1778881549835205,29
0.099,0.27985167503356934,29
0.101,0.3408627510070801,29
0.1,0.30114054679870605,29
0.1,0.2775125503540039,29
0.099,0.19976115226745605,29
0.101,0.2709970474243164,29
0.1,0.33579134941101074,29
0.1,0.29346728324890137,29
0.1,0.27693939208984375,29
0.1,0.20226383209228516,29
0.1,0.2714548110961914,29
0.1,0.3326854705810547,29
0.1,0.2956249713897705,29
0.1,0.27365756034851074,29
0.1,0.1700725555419922,29
0.099,0.26856255531311035,29
0.101,0.33243656158447266,29
0.099,0.29598164558410645,29
0.1,0.2779862880706787,29
0.101,0.17302823066711426,29
0.111,0.3122696876525879,29
0.09,0.33686327934265137,29
0.099,0.299335241317749,29
0.1,0.27928757667541504,29
0.1,0.17366957664489746,29
0.1,0.2737109661102295,29
0.1,0.33512043952941895,29
0.1,0.30171871185302734,29
0.1,0.28699541091918945,29
0.099,0.17683148384094238,29
0.101,0.2854437828063965,29
0.099,0.341170072555542,29
0.101,0.30913472175598145,29
0.099,0.2774820327758789,29
0.1,0.2023634910583496,29
0.1,0.3019704818725586,29
0.1,0.3216238021850586,29
0.1,0.28737521171569824,29
0.1,0.26766395568847656,29
0.1,0.24865078926086426,29
0.101,0.29508256912231445,29
0.1,0.3092334270477295,29
0.099,0.2753772735595703,29
0.101,0.26046133041381836,29
0.099,0.27837681770324707,29
0.101,0.29215216636657715,29
0.1,0.3094327449798584,29
0.1,0.27089905738830566,29
0.099,0.24792814254760742,29
0.1,0.17428827285766602,29
0.101,0.27730464935302734,29
0.1,0.3383822441101074,29
0.1,0.3010728359222412,29
0.099,0.27745914459228516,29
0.1,0.17049860954284668,29
0.1,0.2727515697479248,29
0.101,0.33438920974731445,29
0.1,0.3020167350769043,29
0.1,0.2809641361236572,29
0.1,0.1753075122833252,29
0.1,0.27776241302490234,29
0.1,0.3339426517486572,29
0.1,0.3018934726715088,29
0.1,0.279951810836792,29
0.099,0.20186614990234375,29
0.101,0.304293155670166,29
0.1,0.32181358337402344,29
0.1,0.28574514389038086,29
0.099,0.264141321182251,29
0.101,0.19177603721618652,29
0.1,0.26702427864074707,29
0.1,0.32669878005981445,29
0.1,0.29319024085998535,29
0.1,0.2728416919708252,29
0.099,0.17626714706420898,29
0.102,0.32854700088500977,29
0.099,0.3329172134399414,29
0.099,0.300976037979126,29
0.1,0.28501415252685547,29
0.101,0.1785290241241455,29
0.099,0.27779531478881836,29
0.101,0.3721754550933838,29
0.099,0.31325769424438477,29
0.1,0.27864646911621094,29
0.1,0.1757800579071045,29
0.1,0.2758009433746338,29
0.1,0.342454195022583,29
0.101,0.2985873222351074,30
0.1,0.2813148498535156,30
0.099,0.1727755069732666,30
0.101,0.2820405960083008,30
0.1,0.3383951187133789,30
0.1,0.2996673583984375,30
0.1,0.2797262668609619,30
0.099,0.2308058738708496,30
0.1,0.29766416549682617,30
0.1,0.35949134826660156,30
0.101,0.2794373035430908,30
0.1,0.2643733024597168,30
0.101,0.3083653450012207,30
0.099,0.34918737411499023,30
0.1,0.32683873176574707,30
0.1,0.24189472198486328,30
0.1,0.22265028953552246,30
0.099,0.21598482131958008,30
0.101,0.25499844551086426,30
0.1,0.3136723041534424,30
0.1,0.28272151947021484,30
0.1,0.2666323184967041,30
0.1,0.17932677268981934,30
0.1,0.27605104446411133,30
0.1,0.33496546745300293,30
0.1,0.3020191192626953,30
0.099,0.2797684669494629,30
0.101,0.17661070823669434,30
0.1,0.30353713035583496,30
0.1,0.35013580322265625,30
0.1,0.3062913417816162,30
0.099,0.28699803352355957,30
0.1,0.1836259365081787,30
0.101,0.27739429473876953,30
0.1,0.3364827632904053,30
0.1,0.3025665283203125,30
0.1,0.27976274490356445,30
0.099,0.20474529266357422,30
0.1,0.26593613624572754,30
0.101,0.3249518871307373,30
0.1,0.2900409698486328,30
0.1,0.27756190299987793,30
0.101,0.18387746810913086,30
0.099,0.27260255813598633,30
0.1,0.3315553665161133,30
0.1,0.2991306781768799,30
0.099,0.322401762008667,30
0.101,0.17784380912780762,30
0.099,0.2752537727355957,30
0.101,0.33562374114990234,30
0.099,0.3038513660430908,30
0.1,0.28826117515563965,30
0.101,0.17948651313781738,30
0.099,0.281963586807251,30
0.101,0.33554983139038086,30
0.1,0.30423569679260254,30
0.1,0.28046464920043945,30
0.099,0.17474937438964844,30
0.101,0.2772643566131592,30
0.1,0.33719778060913086,30
0.1,0.3009345531463623,30
0.1,0.2820448875427246,30
0.1,0.21057534217834473,30
0.101,0.2689483165740967,30
0.099,0.336376428604126,30
0.1,0.2938880920410156,30
0.099,0.27874326705932617,30
0.1,0.20176124572753906,30
0.101,0.2760734558105469,30
0.1,0.3309061527252197,30
0.1,0.3051447868347168,30
0.1,0.2841672897338867,30
0.1,0.30106329917907715,30
0.1,0.3004589080810547,30
0.1,0.3149101734161377,30
0.099,0.273756742477417,30
0.1,0.2505617141723633,30
0.1,0.21853089332580566,30
0.101,0.2672727108001709,30
0.1,0.33587026596069336,30
0.1,0.3016014099121094,30
0.099,0.28508424758911133,30
0.1,0.17985939979553223,30
0.102,0.28011178970336914,30
0.099,0.35144734382629395,30
0.1,0.30782461166381836,30
0.1,0.28142547607421875,30
0.099,0.1856086254119873,30
0.1,0.2835543155670166,30
0.1,0.33151698112487793,30
0.101,0.2993159294128418,30
0.1,0.28278112411499023,30
0.1,0.2100081443786621,30
0.1,0.32105016708374023,30
0.1,0.3256549835205078,30
0.099,0.28919076919555664,30
0.101,0.266826868057251,30
0.099,0.19791865348815918,30
0.101,0.26894164085388184,30
0.099,0.32832765579223633,30
0.101,0.2989070415496826,30
0.1,0.27756571769714355,30
0.1,0.17860078811645508,30
0.099,0.27843713760375977,30
0.1,0.3422279357910156,30
0.1,0.3027815818786621,30
0.101,0.27848124504089355,30
0.099,0.1731579303741455,30
0.1,0.2785012722015381,30
0.1,0.33872413635253906,30
0.101,0.3200857639312744,30
0.1,0.28522181510925293,30
0.1,0.17938017845153809,30
0.1,0.28508782386779785,30
0.1,0.33686327934265137,30
0.1,0.3176119327545166,30
0.1,0.2783682346343994,30
0.1,0.21155571937561035,30
0.1,0.3050203323364258,30
0.1,0.3228442668914795,30
0.1,0.29579830169677734,30
0.099,0.27044153213500977,30
0.102,0.22499966621398926,30
0.099,0.30325746536254883,30
0.1,0.32106757164001465,30
0.1,0.2812008857727051,30
0.1,0.29305028915405273,30
0.099,0.28633642196655273,30
0.1,0.2921571731567383,30
0.101,0.30151915550231934,30
0.1,0.2675349712371826,30
0.1,0.2507443428039551,30
0.099,0.22456860542297363,30
0.101,0.28474879264831543,30
0.1,0.32920098304748535,30
0.1,0.2868475914001465,30
0.099,0.2697265148162842,30
0.1,0.18944525718688965,30
0.101,0.28287816047668457,30
0.1,0.3359401226043701,30
0.1,0.30786728858947754,30
0.1,0.2862892150878906,30
0.1,0.17796754837036133,30
0.1,0.27434682846069336,30
0.1,0.33815646171569824,30
0.101,0.3029015064239502,30
0.098,0.2841036319732666,30
0.1,0.17207670211791992,30
0.101,0.28525829315185547,30
0.1,0.3421974182128906,30
0.099,0.30834150314331055,30
0.1,0.287355899810791,30
0.1,0.21224451065063477,30
0.1,0.313032865524292,30
0.1,0.3341679573059082,30
0.1,0.2914104461669922,30
0.101,0.2753758430480957,30
0.1,0.19451308250427246,30
0.099,0.27199602127075195,30
0.101,0.3339571952819824,30
0.099,0.29711389541625977,30
0.101,0.2851371765136719,30
0.1,0.17839407920837402,30
0.099,0.27764105796813965,30
0.1,0.33515167236328125,30
0.101,0.30127716064453125,30
0.1,0.2832334041595459,30
0.099,0.17510986328125,30
0.101,0.27800464630126953,30
0.1,0.34044575691223145,30
0.1,0.3040432929992676,30
0.099,0.28026604652404785,30
0.1,0.17727446556091309,30
0.101,0.2778618335723877,30
0.099,0.33695387840270996,30
0.101,0.3210885524749756,30
0.099,0.27994513511657715,30
0.1,0.2036287784576416,30
0.1,0.271956205368042,30
0.101,0.34064817428588867,30
0.1,0.2974693775177002,30
0.099,0.27994632720947266,30
0.101,0.2686960697174072,30
0.1,0.29843711853027344,30
0.1,0.3162870407104492,30
0.099,0.2801964282989502,30
0.101,0.25835156440734863,30
0.099,0.2760944366455078,30
0.101,0.2969949245452881,30
0.099,0.34909486770629883,30
0.101,0.2687814235687256,30
0.1,0.25490593910217285,30
0.1,0.18944644927978516,30
0.101,0.2820777893066406,30
0.099,0.3312520980834961,30
0.1,0.2954277992248535,30
0.1,0.27629756927490234,30
0.099,0.17696547508239746,30
0.1,0.278092622756958,30
0.101,0.3411128520965576,30
0.1,0.30748939514160156,30
0.1,0.2841677665710449,30
0.099,0.1737356185913086,30
0.1,0.27312254905700684,30
0.101,0.335308313369751,30
0.1,0.30017995834350586,30
0.099,0.27881789207458496,30
0.101,0.17415070533752441,30
0.099,0.273517370223999,30
0.101,0.3353455066680908,30
0.1,0.30112171173095703,30
0.1,0.2845799922943115,30
0.1,0.21017718315124512,30
0.1,0.30957579612731934,30
0.1,0.32526087760925293,30
0.099,0.28855299949645996,30
0.102,0.2723383903503418,30
0.098,0.17154526710510254,30
0.1,0.2757251262664795,30
0.1,0.3328278064727783,30
0.101,0.2983548641204834,30
0.101,0.28006720542907715,30
0.099,0.17573189735412598,30
0.1,0.27622246742248535,30
