Delta,Latency
0.1,10.923696041107178
0.1,10.9096040725708
0.1,10.78820514678955
0.1,10.68257451057434
0.1,10.488717555999756
0.1,10.475651025772095
0.1,10.35316014289856
0.1,10.247047185897827
0.1,10.056779384613037
0.1,10.041229486465454
0.1,9.918134689331055
0.099,9.810213327407837
0.101,9.673063516616821
0.1,9.612452030181885
0.099,9.583439350128174
0.1,9.459523677825928
0.101,9.352612733840942
0.1,9.173263788223267
0.099,9.153629302978516
0.101,9.029078245162964
0.099,8.92127013206482
0.101,8.755720376968384
0.099,8.738289833068848
0.101,8.616807699203491
0.1,8.509116888046265
0.1,8.345873832702637
0.099,8.31590485572815
0.101,8.101676225662231
0.1,7.993841886520386
0.1,7.8957648277282715
0.1,7.831889390945435
0.1,7.803586959838867
0.1,7.680872678756714
0.1,7.573506593704224
0.1,7.420784950256348
0.1,7.402963638305664
0.1,7.374009847640991
0.1,7.248225212097168
0.1,7.139686584472656
0.1,6.951237916946411
0.1,6.9323461055755615
0.1,6.809619903564453
0.099,6.700588941574097
0.101,6.535800933837891
0.1,6.513622760772705
0.1,6.484637975692749
0.099,6.361263751983643
0.101,6.253745794296265
0.1,6.063523054122925
0.1,6.045497179031372
0.1,5.922242641448975
0.1,5.812399387359619
0.1,5.618226051330566
0.099,5.5994462966918945
0.101,5.474131345748901
0.101,5.367694616317749
0.099,5.172448396682739
0.1,5.153081655502319
0.1,5.0299131870269775
0.1,4.92116904258728
0.1,4.785496473312378
0.099,4.767867088317871
0.101,4.554680109024048
0.1,4.447007656097412
0.1,4.311639070510864
0.1,4.280879497528076
0.099,4.252270936965942
0.1,4.1293065547943115
0.101,4.020163536071777
0.1,3.8390769958496094
0.1,3.8206355571746826
0.1,3.69661808013916
0.1,3.5889713764190674
0.1,3.4249203205108643
0.1,3.408416748046875
0.1,3.240628242492676
0.1,3.134084463119507
0.1,3.027825117111206
0.1,2.986238956451416
0.1,2.9126265048980713
0.1,2.7867424488067627
0.1,2.6795871257781982
0.1,2.5544166564941406
0.1,2.542726516723633
0.1,2.4748518466949463
0.1,2.3504416942596436
0.1,2.2428741455078125
0.1,2.0867221355438232
0.1,2.069499969482422
0.099,2.0416512489318848
0.101,1.9181482791900635
0.1,1.8091957569122314
0.1,1.650468111038208
0.1,1.6253864765167236
0.099,1.5968692302703857
0.101,1.4733819961547852
0.099,1.3632652759552002
0.101,1.176729440689087
0.1,1.1574594974517822
0.1,1.0347545146942139
0.1,0.9273607730865479
0.1,0.7326560020446777
0.099,0.7148361206054688
0.101,0.5929934978485107
0.101,0.48474717140197754
0.098,0.2920060157775879
0.101,0.34653472900390625
0.1,0.3123817443847656
0.1,0.2950265407562256
0.1,0.18631291389465332
0.1,0.34819841384887695
0.1,0.31322669982910156
0.1,0.289212703704834
0.1,0.2468109130859375
0.1,0.31041479110717773
0.1,0.33480334281921387
0.1,0.3010139465332031
0.1,0.27929067611694336
0.1,0.17078733444213867
0.1,0.34418392181396484
0.099,0.31127381324768066
0.101,0.29052090644836426
0.1,0.18720340728759766
0.1,0.3493330478668213
0.1,0.3115818500518799
0.1,0.2926149368286133
0.1,0.24765467643737793
0.1,0.388627290725708
0.1,0.2810094356536865
0.101,0.2601642608642578
0.099,0.24109911918640137
0.099,0.3246622085571289
0.101,0.32603907585144043
0.1,0.28452563285827637
0.1,0.2667112350463867
0.1,0.21614885330200195
0.1,0.3325309753417969
0.1,0.3001105785369873
0.1,0.2805516719818115
0.1,0.23920536041259766
0.099,0.3117692470550537
0.101,0.3287642002105713
0.1,0.29398083686828613
0.1,0.27484130859375
0.101,0.20421814918518066
0.099,0.2860743999481201
0.1,0.34735608100891113
0.1,0.3156428337097168
0.1,0.2932894229888916
0.1,0.192901611328125
0.1,0.35079145431518555
0.099,0.312420129776001
0.101,0.29546236991882324
0.1,0.1895279884338379
0.101,0.3500533103942871
0.099,0.3162522315979004
0.1,0.29451560974121094
0.1,0.18764901161193848
0.1,0.34849095344543457
0.1,0.3129594326019287
0.1,0.2947196960449219
0.1,0.30628371238708496
0.099,0.33533287048339844
0.101,0.28681111335754395
0.1,0.28168535232543945
0.1,0.21563172340393066
0.1,0.28074049949645996
0.1,0.34064626693725586
0.1,0.3035256862640381
0.1,0.2873842716217041
0.099,0.18926787376403809
0.101,0.3525960445404053
0.1,0.3368535041809082
0.1,0.2963743209838867
0.1,0.19019246101379395
0.1,0.34908294677734375
0.1,0.31201648712158203
0.1,0.29309511184692383
0.1,0.2747037410736084
0.1,0.3094799518585205
0.1,0.3236348628997803
0.1,0.287625789642334
0.1,0.2672922611236572
0.1,0.22693371772766113
0.101,0.28125524520874023
0.099,0.3424558639526367
0.1,0.30822062492370605
0.1,0.27859067916870117
0.1,0.23873353004455566
0.1,0.31689882278442383
0.1,0.33284425735473633
0.099,0.2977311611175537
0.101,0.2799184322357178
0.101,0.236236572265625
0.099,0.3047184944152832
0.1,0.3647587299346924
0.1,0.29915380477905273
0.1,0.2806234359741211
0.1,0.18614554405212402
0.1,0.3515031337738037
0.1,0.3176102638244629
0.1,0.3001868724822998
0.101,0.19007134437561035
0.099,0.35258054733276367
0.1,0.3243553638458252
0.1,0.29495668411254883
0.1,0.19020628929138184
0.1,0.3516831398010254
0.1,0.3165466785430908
0.1,0.2981133460998535
0.099,0.18764710426330566
0.102,0.3506910800933838
0.099,0.3130514621734619
0.101,0.29688048362731934
0.1,0.24991846084594727
0.099,0.31400394439697266
0.1,0.3757359981536865
0.1,0.27974653244018555
0.101,0.27570199966430664
0.099,0.20197820663452148
0.1,0.2825350761413574
0.1,0.3450605869293213
0.1,0.30732297897338867
0.101,0.2937605381011963
0.099,0.19425654411315918
0.101,0.35730457305908203
0.099,0.3161194324493408
0.1,0.2932319641113281
0.1,0.21336936950683594
0.1,0.37526988983154297
0.1,0.29792022705078125
0.1,0.2790544033050537
0.1,0.23140382766723633
0.1,0.3072330951690674
0.101,0.37049412727355957
0.099,0.2930302619934082
0.1,0.2738766670227051
0.1,0.235382080078125
0.101,0.2767491340637207
0.099,0.3346877098083496
0.1,0.30102992057800293
0.1,0.2812817096710205
0.1,0.2728264331817627
0.1,0.3087797164916992
0.101,0.3248257637023926
0.098,0.2894251346588135
0.101,0.2671630382537842
0.1,0.20250964164733887
0.1,0.27938413619995117
0.1,0.33881282806396484
0.1,0.3060166835784912
0.099,0.28730058670043945
0.101,0.190413236618042
0.1,0.35646581649780273
0.101,0.3152809143066406
0.099,0.2913942337036133
0.1,0.18770456314086914
0.1,0.34877967834472656
0.1,0.3130364418029785
0.1,0.29430198669433594
0.1,0.18966889381408691
0.1,0.35930442810058594
0.099,0.3179590702056885
0.102,0.2910585403442383
0.098,0.22302746772766113
0.101,0.2814452648162842
0.1,0.3602030277252197
0.099,0.3327023983001709
0.101,0.2906341552734375
0.101,0.22110366821289062
0.098,0.3430063724517822
0.101,0.29183411598205566
0.1,0.2830214500427246
0.1,0.21058177947998047
0.1,0.2823176383972168
0.1,0.34937429428100586
0.1,0.2948901653289795
0.1,0.29508090019226074
0.1,0.24779129028320312
0.1,0.2864999771118164
0.1,0.3496208190917969
0.1,0.31154656410217285
0.099,0.29120779037475586
0.101,0.21526002883911133
0.1,0.28124094009399414
0.1,0.34575867652893066
0.099,0.30910539627075195
0.101,0.2885749340057373
0.1,0.21792149543762207
0.099,0.3404202461242676
0.101,0.3109309673309326
0.1,0.2831742763519287
0.1,0.26984238624572754
0.099,0.315962553024292
0.101,0.3241901397705078
0.1,0.2903308868408203
0.1,0.27976131439208984
0.1,0.23922944068908691
0.099,0.3104557991027832
0.101,0.36639904975891113
0.101,0.2932703495025635
0.098,0.277083158493042
0.1,0.20670771598815918
0.1,0.3466794490814209
0.101,0.3013119697570801
0.1,0.2763557434082031
0.1,0.18822813034057617
0.1,0.3511381149291992
0.099,0.3050386905670166
0.1,0.29889440536499023
0.101,0.1853783130645752
0.1,0.33300256729125977
0.099,0.314650297164917
0.1,0.29608869552612305
0.101,0.22066640853881836
0.099,0.34140920639038086
0.101,0.3102092742919922
0.1,0.2847270965576172
0.1,0.20815539360046387
0.1,0.28693461418151855
0.1,0.33350610733032227
0.099,0.3111855983734131
0.101,0.2842106819152832
0.1,0.21656203269958496
0.1,0.28284311294555664
0.099,0.34026384353637695
0.101,0.30664491653442383
0.099,0.28757309913635254
0.101,0.18407368659973145
0.1,0.3444700241088867
0.099,0.3101155757904053
0.101,0.2916982173919678
0.1,0.21477603912353516
0.1,0.373828649520874
0.101,0.2941248416900635
0.099,0.2741396427154541
0.099,0.2008073329925537
0.101,0.28202295303344727
0.1,0.34623026847839355
0.1,0.307995080947876
0.1,0.28514599800109863
0.1,0.21395373344421387
0.1,0.2811884880065918
0.101,0.32374072074890137
0.099,0.3033027648925781
0.1,0.2862238883972168
0.101,0.2403430938720703
0.099,0.30788111686706543
0.1,0.3293607234954834
0.101,0.30460071563720703
0.099,0.2742612361907959
0.1,0.21888494491577148
0.1,0.31324195861816406
0.1,0.3645637035369873
0.101,0.28905463218688965
0.099,0.26184678077697754
0.1,0.19716238975524902
0.1,0.27526164054870605
0.1,0.3372361660003662
0.1,0.30061841011047363
0.1,0.29261255264282227
0.1,0.18466901779174805
0.099,0.3456284999847412
0.101,0.31348347663879395
0.101,0.2904806137084961
0.099,0.18657946586608887
0.099,0.34717440605163574
0.101,0.3130836486816406
0.1,0.29003167152404785
0.1,0.21515703201293945
0.1,0.2802433967590332
0.099,0.34093165397644043
0.1,0.3103353977203369
0.101,0.2868494987487793
0.1,0.21606898307800293
0.1,0.3760066032409668
0.1,0.28033947944641113
0.1,0.281158447265625
0.101,0.20621347427368164
0.099,0.29259300231933594
0.1,0.341402530670166
0.1,0.3111917972564697
0.1,0.2863149642944336
0.1,0.18787550926208496
0.1,0.34798240661621094
0.1,0.3131699562072754
0.1,0.29482460021972656
0.1,0.2167067527770996
0.1,0.2802121639251709
0.1,0.3402059078216553
0.1,0.3090200424194336
0.1,0.2811739444732666
0.1,0.2144756317138672
0.1,0.3749229907989502
0.1,0.30704188346862793
0.1,0.2765541076660156
0.1,0.23215103149414062
0.1,0.27909135818481445
0.1,0.333972692489624
0.1,0.3061189651489258
0.1,0.28911542892456055
0.1,0.22317051887512207
0.1,0.38825178146362305
0.1,0.3031139373779297
0.1,0.2856738567352295
0.1,0.23289060592651367
0.1,0.3627336025238037
0.1,0.28469419479370117
0.099,0.2619776725769043
0.1,0.20014667510986328
0.101,0.3358187675476074
0.099,0.30124926567077637
0.101,0.2809314727783203
0.099,0.18887066841125488
0.101,0.3491184711456299
0.099,0.3160061836242676
0.101,0.2962050437927246
0.1,0.21366143226623535
0.1,0.2610161304473877
0.1,0.33928728103637695
0.1,0.30187559127807617
0.099,0.2842221260070801
0.101,0.18942666053771973
0.1,0.3496091365814209
0.1,0.2998173236846924
0.101,0.2923407554626465
0.098,0.22060585021972656
0.101,0.33451318740844727
0.1,0.3013617992401123
0.1,0.2806670665740967
0.1,0.20460963249206543
0.099,0.2840452194213867
0.101,0.34171628952026367
0.1,0.3092961311340332
0.101,0.285247802734375
0.099,0.20270180702209473
0.099,0.3736414909362793
0.101,0.29557275772094727
0.1,0.27500438690185547
0.099,0.20157766342163086
0.101,0.2826817035675049
0.1,0.34096312522888184
0.1,0.3057723045349121
0.099,0.285494327545166
0.101,0.24463176727294922
0.1,0.32613539695739746
0.1,0.29303622245788574
0.1,0.27150797843933105
0.099,0.2046184539794922
0.101,0.28281211853027344
0.1,0.34580016136169434
0.099,0.3137199878692627
0.101,0.290682315826416
0.099,0.22026801109313965
0.101,0.40056729316711426
0.1,0.30293703079223633
0.1,0.2713146209716797
0.1,0.21773076057434082
0.1,0.36614537239074707
0.099,0.2854273319244385
0.101,0.2863633632659912
0.099,0.20766520500183105
0.1,0.32950615882873535
0.101,0.30441737174987793
0.1,0.2654139995574951
0.1,0.21527934074401855
0.1,0.3300185203552246
0.1,0.302623987197876
0.1,0.281813383102417
0.1,0.21962642669677734
0.1,0.2659339904785156
0.1,0.33930397033691406
0.1,0.3049750328063965
0.1,0.2835690975189209
0.1,0.18389272689819336
0.099,0.34309959411621094
0.101,0.3129596710205078
0.1,0.29465293884277344
0.1,0.21847748756408691
0.1,0.2675611972808838
0.099,0.33916759490966797
0.101,0.3071558475494385
0.1,0.2871549129486084
0.1,0.1859729290008545
0.1,0.34546971321105957
0.1,0.3135371208190918
0.1,0.29199981689453125
0.1,0.2143855094909668
0.1,0.2750847339630127
0.1,0.34447431564331055
0.1,0.30977344512939453
0.1,0.29126620292663574
0.1,0.21496939659118652
0.1,0.3307182788848877
0.1,0.2935912609100342
0.1,0.2746596336364746
0.1,0.228759765625
0.1,0.2719435691833496
0.1,0.3313758373260498
0.1,0.2951083183288574
0.101,0.2809457778930664
0.099,0.17185425758361816
0.1,0.3449692726135254
0.1,0.30991053581237793
0.1,0.2932131290435791
0.1,0.2266850471496582
0.1,0.3791229724884033
0.1,0.2920958995819092
0.1,0.2756211757659912
0.1,0.22902250289916992
0.1,0.36262011528015137
0.1,0.2825813293457031
0.1,0.2613527774810791
0.1,0.1989727020263672
0.1,0.3381984233856201
0.1,0.2998075485229492
0.1,0.28180789947509766
0.1,0.2146449089050293
0.1,0.28121447563171387
0.1,0.33996033668518066
0.1,0.30020618438720703
0.1,0.2874598503112793
0.1,0.1856703758239746
0.1,0.34463071823120117
0.1,0.30976319313049316
0.1,0.29410481452941895
0.1,0.22326064109802246
0.1,0.3796253204345703
0.1,0.29200315475463867
0.1,0.2795095443725586
0.1,0.19815778732299805
0.1,0.2625730037689209
0.101,0.34785008430480957
0.099,0.3036360740661621
0.101,0.2881460189819336
0.099,0.21637797355651855
0.1,0.38138341903686523
0.1,0.2960638999938965
0.1,0.2751045227050781
0.1,0.19922900199890137
0.1,0.27898716926574707
0.1,0.3236677646636963
0.1,0.3041880130767822
0.099,0.28867506980895996
0.101,0.24749040603637695
0.1,0.3114485740661621
0.1,0.3735189437866211
0.1,0.2905232906341553
0.1,0.27011895179748535
0.099,0.20242047309875488
0.101,0.28859925270080566
0.1,0.3368103504180908
0.1,0.3048241138458252
0.1,0.2854909896850586
0.099,0.19046688079833984
0.101,0.3456125259399414
0.1,0.29921603202819824
0.1,0.28231143951416016
0.1,0.216538667678833
0.1,0.37799525260925293
0.1,0.2980468273162842
0.1,0.2772033214569092
0.1,0.22886037826538086
0.1,0.38890814781188965
0.099,0.2879068851470947
0.101,0.2673940658569336
0.099,0.23547601699829102
0.101,0.3175325393676758
0.099,0.2863178253173828
0.101,0.26633405685424805
0.1,0.18270182609558105
0.1,0.3429298400878906
0.1,0.30889296531677246
0.1,0.27490663528442383
0.1,0.19390439987182617
0.1,0.3418872356414795
0.1,0.30913496017456055
0.1,0.28925299644470215
0.1,0.21434712409973145
